FeedbackId,CustomerId,Rating,Comment,DateSubmitted
1210,570,2,The average pastries! I especially loved the croissants were perfect.,5/8/2023
1211,570,4,The great pastries! I especially loved the croissants were a bit too sweet.,9/15/2023
1212,571,4,The decent pastries! The croissants were a bit too sweet.,4/7/2023
1213,571,4,The great pastries! The croissants were perfect.,10/1/2023
1214,571,3,The burnt pastries! The bread were perfect.,9/12/2023
1215,573,2,"The delicious pastries! However, the bread could be improved.",1/21/2023
1216,574,1,The dry pastries! The éclairs were a bit too sweet.,9/11/2023
1217,574,3,The overpriced pastries! I especially loved the croissants were a bit too sweet.,6/11/2023
1218,574,2,The okay pastries! I especially loved the éclairs were a bit too sweet.,1/1/2023
1219,574,5,"The great pastries! However, the croissants were perfect.",3/3/2023
1220,576,4,The decent pastries! The croissants were a bit too sweet.,1/6/2023
1221,576,4,"The love pastries! However, the éclairs were perfect.",9/25/2023
1222,576,3,The rude staff pastries! The éclairs were perfect.,8/12/2023
1223,576,4,The could be better pastries! The éclairs were a bit too sweet.,8/20/2023
1224,576,1,The love pastries! I especially loved the tarts could be improved.,9/21/2023
1225,577,3,The overpriced pastries! The tarts were perfect.,11/16/2023
1226,577,4,"The best pastries! However, the bread were perfect.",8/28/2023
1227,577,1,"The decent pastries! However, the éclairs were perfect.",8/7/2023
1228,577,3,"The could be better pastries! However, the éclairs were a bit too sweet.",7/28/2023
1229,580,1,The could be better pastries! The croissants were a bit too sweet.,12/24/2023
1230,580,4,"The rude staff pastries! However, the tarts were a bit too sweet.",12/2/2023
1231,580,1,The dry pastries! I especially loved the bread were a bit too sweet.,12/11/2023
1232,580,1,"The overpriced pastries! However, the éclairs were perfect.",11/10/2023
1233,581,3,The poor service pastries! The éclairs could be improved.,12/1/2023
1234,581,5,The overpriced pastries! The croissants were a bit too sweet.,2/28/2023
1235,582,2,The decent pastries! The éclairs were a bit too sweet.,1/10/2023
1236,582,2,"The overpriced pastries! However, the croissants could be improved.",7/9/2023
1237,583,1,The favorite pastries! I especially loved the croissants could be improved.,4/22/2023
1238,583,4,The average pastries! The éclairs could be improved.,8/11/2023
1239,585,4,The disappointing pastries! I especially loved the éclairs were a bit too sweet.,11/20/2023
1240,586,3,The okay pastries! The tarts could be improved.,3/4/2023
1241,586,4,The overpriced pastries! The tarts were a bit too sweet.,9/11/2023
1242,588,2,"The great pastries! However, the éclairs were a bit too sweet.",3/15/2023
1243,588,5,The great pastries! I especially loved the tarts could be improved.,9/11/2023
1244,588,2,The average pastries! I especially loved the bread were perfect.,10/22/2023
1245,588,5,"The favorite pastries! However, the tarts could be improved.",8/1/2023
1246,590,2,The delicious pastries! I especially loved the bread were a bit too sweet.,7/28/2023
1247,592,4,The burnt pastries! The croissants could be improved.,9/26/2023
1248,592,2,The okay pastries! I especially loved the croissants were perfect.,3/25/2023
1249,593,1,The average pastries! I especially loved the tarts could be improved.,10/10/2023
1250,593,5,"The best pastries! However, the bread were perfect.",8/28/2023
1251,593,5,The great pastries! The tarts were a bit too sweet.,10/23/2023
1252,593,5,The overpriced pastries! I especially loved the éclairs could be improved.,3/14/2023
1253,593,4,The dry pastries! I especially loved the bread could be improved.,12/3/2023
1254,594,2,The disappointing pastries! I especially loved the tarts could be improved.,3/1/2023
1255,594,5,The burnt pastries! The éclairs were perfect.,8/20/2023
1256,594,4,The disappointing pastries! I especially loved the croissants were a bit too sweet.,11/19/2023
1257,595,4,The love pastries! The croissants were a bit too sweet.,4/19/2023
1258,596,1,"The rude staff pastries! However, the éclairs were perfect.",2/8/2023
1259,596,2,"The average pastries! However, the bread were a bit too sweet.",4/12/2023
1260,596,5,"The dry pastries! However, the éclairs were perfect.",7/5/2023
1261,596,5,"The favorite pastries! However, the éclairs could be improved.",2/11/2023
1262,596,1,The poor service pastries! The croissants were perfect.,5/3/2023
1263,597,2,The rude staff pastries! The bread could be improved.,4/20/2023
1264,599,5,"The disappointing pastries! However, the croissants were perfect.",2/13/2023
1265,599,4,The poor service pastries! The croissants were a bit too sweet.,7/18/2023
1266,599,3,The poor service pastries! I especially loved the bread were a bit too sweet.,1/2/2023
1267,601,3,The best pastries! The tarts could be improved.,12/20/2023
1268,601,3,"The amazing pastries! However, the bread could be improved.",5/21/2023
1269,601,4,"The favorite pastries! However, the éclairs could be improved.",1/13/2023
1270,602,2,The best pastries! I especially loved the éclairs were perfect.,5/18/2023
1271,602,1,The disappointing pastries! I especially loved the tarts were perfect.,6/20/2023
1272,602,2,"The decent pastries! However, the croissants could be improved.",12/10/2023
1273,602,1,The overpriced pastries! The bread were a bit too sweet.,8/7/2023
1274,602,2,The poor service pastries! The éclairs were a bit too sweet.,3/6/2023
1275,603,1,The decent pastries! I especially loved the croissants could be improved.,2/4/2023
1276,603,5,"The great pastries! However, the éclairs were a bit too sweet.",9/21/2023
1277,603,5,"The okay pastries! However, the croissants were perfect.",7/18/2023
1278,603,2,The great pastries! I especially loved the éclairs were perfect.,7/10/2023
1279,603,1,The burnt pastries! I especially loved the éclairs could be improved.,12/10/2023
1280,605,5,The great pastries! I especially loved the bread were a bit too sweet.,9/8/2023
1281,605,3,The overpriced pastries! The croissants were a bit too sweet.,6/22/2023
1282,605,3,The love pastries! I especially loved the bread were a bit too sweet.,7/22/2023
1283,605,3,The disappointing pastries! I especially loved the croissants could be improved.,3/19/2023
1284,607,4,The could be better pastries! I especially loved the tarts were perfect.,9/15/2023
1285,607,2,"The delicious pastries! However, the croissants were a bit too sweet.",3/10/2023
1286,607,4,The great pastries! The bread could be improved.,1/15/2023
1287,607,3,"The decent pastries! However, the éclairs were perfect.",8/24/2023
1288,609,5,The disappointing pastries! The croissants could be improved.,12/15/2023
1289,609,1,The favorite pastries! The croissants were a bit too sweet.,3/18/2023
1290,610,5,The great pastries! I especially loved the tarts were perfect.,7/2/2023
1291,610,1,The could be better pastries! I especially loved the croissants were a bit too sweet.,8/28/2023
1292,610,3,The okay pastries! I especially loved the croissants were a bit too sweet.,3/16/2023
1293,610,1,The rude staff pastries! I especially loved the tarts were a bit too sweet.,9/23/2023
1294,611,5,The rude staff pastries! The tarts could be improved.,10/12/2023
1295,611,1,"The amazing pastries! However, the croissants were perfect.",1/16/2023
1296,611,1,The great pastries! The croissants were a bit too sweet.,7/3/2023
1297,612,5,"The could be better pastries! However, the éclairs were a bit too sweet.",1/19/2023
1298,612,3,"The delicious pastries! However, the bread could be improved.",2/25/2023
1299,612,1,The okay pastries! The croissants were perfect.,9/9/2023
1300,612,2,The burnt pastries! The bread were a bit too sweet.,1/18/2023
1301,612,5,The could be better pastries! I especially loved the éclairs could be improved.,12/2/2023
1302,613,4,The poor service pastries! I especially loved the croissants were perfect.,9/23/2023
1303,613,4,The delicious pastries! The éclairs were a bit too sweet.,9/26/2023
1304,613,2,"The could be better pastries! However, the bread were a bit too sweet.",6/15/2023
1305,613,3,"The decent pastries! However, the éclairs could be improved.",6/20/2023
1306,614,2,The could be better pastries! The tarts were perfect.,8/3/2023
1307,614,4,"The could be better pastries! However, the tarts were perfect.",12/3/2023
1308,615,3,The could be better pastries! I especially loved the tarts could be improved.,3/1/2023
1309,617,3,The great pastries! I especially loved the croissants could be improved.,11/6/2023
1310,617,4,The average pastries! I especially loved the tarts could be improved.,1/11/2023
1311,617,3,The okay pastries! I especially loved the éclairs were perfect.,4/23/2023
1312,620,4,"The burnt pastries! However, the tarts were a bit too sweet.",4/19/2023
1313,620,5,The delicious pastries! I especially loved the croissants could be improved.,1/24/2023
1314,621,4,"The great pastries! However, the éclairs were perfect.",1/17/2023
1315,622,1,The delicious pastries! The éclairs could be improved.,1/17/2023
1316,624,1,The poor service pastries! I especially loved the bread could be improved.,6/16/2023
1317,624,3,"The burnt pastries! However, the éclairs were a bit too sweet.",10/10/2023
1318,624,5,The average pastries! I especially loved the tarts were a bit too sweet.,11/19/2023
1319,624,3,"The average pastries! However, the éclairs were perfect.",8/10/2023
1320,625,3,"The delicious pastries! However, the croissants were perfect.",2/4/2023
1321,625,2,The great pastries! The croissants were a bit too sweet.,7/12/2023
1322,625,5,The rude staff pastries! I especially loved the tarts could be improved.,10/12/2023
1323,626,4,"The could be better pastries! However, the croissants were perfect.",8/7/2023
1324,626,4,The amazing pastries! The tarts were a bit too sweet.,8/22/2023
1325,627,5,The stale pastries! I especially loved the éclairs were perfect.,9/14/2023
1326,627,3,The could be better pastries! I especially loved the bread were a bit too sweet.,3/4/2023
1327,627,5,The average pastries! The tarts could be improved.,2/10/2023
1328,628,5,The average pastries! I especially loved the tarts were perfect.,4/1/2023
1329,630,4,The burnt pastries! The bread were perfect.,5/13/2023
1330,631,2,"The could be better pastries! However, the tarts were a bit too sweet.",3/18/2023
1331,631,5,The okay pastries! The tarts were a bit too sweet.,1/25/2023
1332,631,1,The love pastries! I especially loved the bread were perfect.,5/17/2023
1333,631,1,The love pastries! The éclairs were perfect.,9/3/2023
1334,631,4,The poor service pastries! The bread were a bit too sweet.,10/28/2023
1335,632,3,The dry pastries! I especially loved the croissants were a bit too sweet.,2/7/2023
1336,632,3,"The decent pastries! However, the tarts were perfect.",3/12/2023
1337,632,4,The decent pastries! I especially loved the tarts were perfect.,4/12/2023
1338,632,4,The great pastries! The bread were a bit too sweet.,12/21/2023
1339,632,1,The could be better pastries! I especially loved the croissants could be improved.,12/15/2023
1340,633,1,"The could be better pastries! However, the croissants were a bit too sweet.",8/21/2023
1341,633,5,The great pastries! The croissants were perfect.,1/13/2023
1342,633,1,The could be better pastries! The tarts could be improved.,11/4/2023
1343,634,5,The rude staff pastries! I especially loved the tarts were perfect.,8/26/2023
1344,634,3,The burnt pastries! I especially loved the éclairs were perfect.,6/22/2023
1345,634,1,The could be better pastries! The éclairs were perfect.,2/12/2023
1346,634,3,"The dry pastries! However, the éclairs were a bit too sweet.",1/24/2023
1347,635,4,"The rude staff pastries! However, the bread could be improved.",5/4/2023
1348,635,1,"The favorite pastries! However, the croissants were perfect.",2/23/2023
1349,635,4,The love pastries! I especially loved the éclairs were a bit too sweet.,2/23/2023
1350,636,4,The best pastries! The éclairs were perfect.,3/17/2023
1351,637,2,The could be better pastries! I especially loved the croissants could be improved.,6/18/2023
1352,639,1,"The best pastries! However, the tarts were a bit too sweet.",9/27/2023
1353,639,4,The amazing pastries! The bread were perfect.,10/17/2023
1354,639,2,The burnt pastries! The bread were a bit too sweet.,1/22/2023
1355,640,2,The burnt pastries! I especially loved the croissants were perfect.,10/1/2023
1356,641,3,The love pastries! I especially loved the éclairs could be improved.,10/20/2023
1357,641,1,The decent pastries! The bread were perfect.,5/25/2023
1358,641,1,The poor service pastries! I especially loved the bread could be improved.,9/6/2023
1359,642,2,The overpriced pastries! I especially loved the tarts were perfect.,10/21/2023
1360,642,4,"The rude staff pastries! However, the éclairs could be improved.",5/6/2023
1361,644,2,"The could be better pastries! However, the tarts could be improved.",11/4/2023
1362,644,1,The poor service pastries! I especially loved the bread were a bit too sweet.,10/1/2023
1363,644,3,The okay pastries! I especially loved the tarts were a bit too sweet.,6/15/2023
1364,644,4,The could be better pastries! The tarts were a bit too sweet.,7/15/2023
1365,645,2,The love pastries! I especially loved the tarts were a bit too sweet.,9/2/2023
1366,645,5,The okay pastries! I especially loved the croissants could be improved.,9/10/2023
1367,645,5,"The amazing pastries! However, the tarts were perfect.",7/19/2023
1368,646,2,The poor service pastries! I especially loved the tarts were a bit too sweet.,8/18/2023
1369,646,1,The love pastries! I especially loved the croissants were perfect.,12/13/2023
1370,646,5,The could be better pastries! The bread were a bit too sweet.,5/17/2023
1371,647,1,The decent pastries! I especially loved the tarts were perfect.,9/11/2023
1372,647,1,The decent pastries! The éclairs could be improved.,1/9/2023
1373,647,2,The disappointing pastries! I especially loved the tarts could be improved.,1/20/2023
1374,647,1,"The amazing pastries! However, the éclairs were a bit too sweet.",3/3/2023
1375,647,2,"The decent pastries! However, the tarts could be improved.",3/4/2023
1376,648,1,The decent pastries! I especially loved the bread were perfect.,9/24/2023
1377,648,5,"The rude staff pastries! However, the éclairs were a bit too sweet.",7/19/2023
1378,648,1,"The delicious pastries! However, the croissants could be improved.",12/7/2023
1379,648,4,"The decent pastries! However, the bread were perfect.",3/19/2023
1380,648,5,The amazing pastries! I especially loved the éclairs could be improved.,11/1/2023
1381,649,1,The okay pastries! The éclairs could be improved.,11/10/2023
1382,649,4,"The average pastries! However, the croissants were perfect.",11/2/2023
1383,649,4,The burnt pastries! I especially loved the éclairs were a bit too sweet.,7/5/2023
1384,650,4,The favorite pastries! The bread could be improved.,8/25/2023
1385,650,5,"The burnt pastries! However, the croissants were perfect.",4/22/2023
1386,650,1,"The could be better pastries! However, the tarts could be improved.",8/10/2023
1387,650,3,The rude staff pastries! The bread could be improved.,2/3/2023
1388,651,3,The stale pastries! I especially loved the bread were a bit too sweet.,7/4/2023
1389,651,2,"The decent pastries! However, the éclairs could be improved.",5/28/2023
1390,651,4,The okay pastries! I especially loved the éclairs could be improved.,7/14/2023
1391,651,5,The great pastries! The bread were a bit too sweet.,8/16/2023
1392,652,5,The poor service pastries! The éclairs could be improved.,6/12/2023
1393,653,5,"The could be better pastries! However, the croissants could be improved.",3/5/2023
1394,653,4,The rude staff pastries! The éclairs could be improved.,4/24/2023
1395,653,5,"The stale pastries! However, the croissants could be improved.",4/25/2023
1396,653,2,"The favorite pastries! However, the croissants could be improved.",7/11/2023
1397,654,2,The could be better pastries! I especially loved the bread were perfect.,11/5/2023
1398,654,5,The decent pastries! I especially loved the bread were a bit too sweet.,6/26/2023
1399,655,1,The love pastries! The croissants were perfect.,1/17/2023
1400,655,3,"The dry pastries! However, the croissants were a bit too sweet.",12/24/2023
1401,655,1,The could be better pastries! The bread could be improved.,8/9/2023
1402,656,5,The great pastries! I especially loved the bread could be improved.,9/19/2023
1403,656,4,"The great pastries! However, the bread were perfect.",4/25/2023
1404,656,3,The dry pastries! The éclairs were perfect.,11/25/2023
1405,657,1,The average pastries! I especially loved the éclairs could be improved.,11/5/2023
1406,657,1,The could be better pastries! The croissants could be improved.,12/19/2023
1407,657,4,The okay pastries! The éclairs were a bit too sweet.,9/2/2023
1408,658,2,"The best pastries! However, the bread could be improved.",1/11/2023
1409,658,3,The delicious pastries! The croissants could be improved.,12/15/2023
1410,658,2,The amazing pastries! The tarts could be improved.,9/27/2023
1411,658,2,The average pastries! I especially loved the bread were perfect.,5/11/2023
1412,658,2,The love pastries! The éclairs were perfect.,1/13/2023
1413,659,2,The could be better pastries! The tarts were perfect.,9/21/2023
1414,659,2,The could be better pastries! I especially loved the croissants were perfect.,11/28/2023
1415,659,5,"The great pastries! However, the croissants were a bit too sweet.",1/27/2023
1416,659,3,"The best pastries! However, the bread could be improved.",3/2/2023
1417,660,2,"The delicious pastries! However, the tarts could be improved.",11/25/2023
1418,660,3,The burnt pastries! I especially loved the bread could be improved.,11/21/2023
1419,660,4,"The rude staff pastries! However, the éclairs were a bit too sweet.",3/2/2023
1420,660,5,The could be better pastries! The croissants could be improved.,3/5/2023
1421,660,5,The rude staff pastries! I especially loved the tarts were a bit too sweet.,11/9/2023
1422,661,5,The average pastries! I especially loved the tarts were perfect.,8/7/2023
1423,661,1,"The amazing pastries! However, the bread were a bit too sweet.",4/20/2023
1424,661,2,The average pastries! The tarts could be improved.,3/10/2023
1425,661,1,The great pastries! I especially loved the croissants could be improved.,8/16/2023
1426,661,2,"The best pastries! However, the croissants could be improved.",1/6/2023
1427,662,2,The delicious pastries! I especially loved the éclairs were perfect.,7/23/2023
1428,662,2,The okay pastries! I especially loved the éclairs were perfect.,7/15/2023
1429,663,3,The average pastries! The tarts were a bit too sweet.,3/5/2023
1430,663,4,The overpriced pastries! I especially loved the tarts could be improved.,11/16/2023
1431,664,1,"The stale pastries! However, the bread were a bit too sweet.",8/18/2023
1432,664,4,"The average pastries! However, the bread were perfect.",1/9/2023
1433,664,3,The amazing pastries! The croissants could be improved.,9/11/2023
1434,665,2,"The amazing pastries! However, the croissants could be improved.",9/2/2023
1435,665,3,The amazing pastries! The bread were perfect.,11/7/2023
1436,667,3,The average pastries! I especially loved the tarts could be improved.,7/26/2023
1437,668,2,The overpriced pastries! I especially loved the éclairs were a bit too sweet.,12/1/2023
1438,668,3,The poor service pastries! The bread were a bit too sweet.,10/25/2023
1439,669,2,The amazing pastries! I especially loved the tarts were a bit too sweet.,1/15/2023
1440,669,4,The delicious pastries! I especially loved the éclairs could be improved.,8/17/2023
1441,669,5,The rude staff pastries! I especially loved the bread could be improved.,11/7/2023
1442,671,4,The decent pastries! I especially loved the croissants were a bit too sweet.,3/18/2023
1443,671,3,The overpriced pastries! The croissants could be improved.,8/9/2023
1444,671,5,The rude staff pastries! The tarts were a bit too sweet.,12/5/2023
1445,672,2,The overpriced pastries! The tarts were a bit too sweet.,8/1/2023
1446,672,1,The decent pastries! I especially loved the bread were a bit too sweet.,2/14/2023
1447,673,5,The burnt pastries! The tarts were a bit too sweet.,5/17/2023
1448,675,2,The average pastries! I especially loved the tarts were perfect.,11/7/2023
1449,675,1,The decent pastries! I especially loved the croissants were a bit too sweet.,9/9/2023
1450,675,4,The rude staff pastries! I especially loved the croissants were a bit too sweet.,3/11/2023
1451,675,4,The amazing pastries! The tarts could be improved.,10/12/2023
1452,676,3,"The overpriced pastries! However, the bread were a bit too sweet.",5/26/2023
1453,676,3,The burnt pastries! I especially loved the tarts could be improved.,7/22/2023
1454,676,2,The poor service pastries! The croissants were a bit too sweet.,4/21/2023
1455,677,4,The love pastries! The bread could be improved.,2/22/2023
1456,677,4,The could be better pastries! The tarts were a bit too sweet.,11/15/2023
1457,677,4,"The okay pastries! However, the éclairs were perfect.",5/10/2023
1458,677,1,The decent pastries! I especially loved the éclairs were a bit too sweet.,1/9/2023
1459,678,2,The okay pastries! I especially loved the bread were perfect.,6/24/2023
1460,678,2,The average pastries! I especially loved the bread could be improved.,10/21/2023
1461,678,4,The overpriced pastries! I especially loved the tarts were perfect.,6/18/2023
1462,679,1,The average pastries! I especially loved the croissants were perfect.,1/4/2023
1463,679,3,"The decent pastries! However, the croissants were a bit too sweet.",8/18/2023
1464,679,2,"The delicious pastries! However, the croissants were perfect.",11/19/2023
1465,679,5,The stale pastries! The tarts were a bit too sweet.,10/12/2023
1466,679,5,The disappointing pastries! I especially loved the croissants could be improved.,11/5/2023
1467,680,1,"The decent pastries! However, the tarts could be improved.",10/1/2023
1468,680,1,The stale pastries! The tarts could be improved.,10/8/2023
1469,681,5,"The could be better pastries! However, the croissants were perfect.",7/25/2023
1470,682,3,"The could be better pastries! However, the bread were a bit too sweet.",2/27/2023
1471,685,4,"The best pastries! However, the bread were perfect.",7/24/2023
1472,686,5,"The overpriced pastries! However, the tarts were a bit too sweet.",5/27/2023
1473,686,1,The poor service pastries! The croissants were perfect.,8/13/2023
1474,686,2,The decent pastries! The bread could be improved.,8/2/2023
1475,686,2,The overpriced pastries! The croissants could be improved.,12/5/2023
1476,688,2,"The rude staff pastries! However, the tarts could be improved.",7/4/2023
1477,688,4,The could be better pastries! The tarts could be improved.,8/26/2023
1478,688,5,The delicious pastries! I especially loved the éclairs could be improved.,3/20/2023
1479,690,3,"The okay pastries! However, the tarts were perfect.",10/23/2023
1480,690,3,The best pastries! The bread were perfect.,8/12/2023
1481,690,1,"The disappointing pastries! However, the croissants were a bit too sweet.",8/28/2023
1482,690,4,The okay pastries! I especially loved the éclairs could be improved.,5/26/2023
1483,690,5,"The love pastries! However, the tarts were perfect.",5/11/2023
1484,691,4,The great pastries! I especially loved the bread were a bit too sweet.,8/5/2023
1485,691,4,"The delicious pastries! However, the croissants were perfect.",10/18/2023
1486,691,4,"The delicious pastries! However, the bread were a bit too sweet.",5/11/2023
1487,692,2,"The love pastries! However, the croissants could be improved.",12/26/2023
1488,692,1,"The love pastries! However, the éclairs were perfect.",6/10/2023
1489,692,4,The delicious pastries! I especially loved the bread were perfect.,10/17/2023
1490,693,4,The decent pastries! The tarts were perfect.,12/4/2023
1491,693,1,The decent pastries! I especially loved the éclairs were a bit too sweet.,5/21/2023
1492,694,5,The poor service pastries! The éclairs were perfect.,3/22/2023
1493,694,2,"The amazing pastries! However, the éclairs were perfect.",5/24/2023
1494,694,3,The love pastries! The bread were perfect.,11/15/2023
1495,695,3,The burnt pastries! The tarts were a bit too sweet.,8/22/2023
1496,695,4,The overpriced pastries! I especially loved the éclairs could be improved.,5/16/2023
1497,695,1,"The okay pastries! However, the tarts were perfect.",4/9/2023
1498,697,5,The rude staff pastries! The bread could be improved.,8/18/2023
1499,697,1,The average pastries! The éclairs were perfect.,8/9/2023
1500,697,4,The okay pastries! I especially loved the tarts were a bit too sweet.,8/12/2023
1501,697,4,The average pastries! The croissants could be improved.,9/11/2023
1502,698,1,The dry pastries! The croissants were perfect.,10/27/2023
1503,699,4,The favorite pastries! I especially loved the éclairs could be improved.,9/10/2023
1504,700,4,The average pastries! The éclairs were a bit too sweet.,1/15/2023
1505,700,3,The disappointing pastries! The bread could be improved.,12/6/2023
1506,700,5,The decent pastries! I especially loved the bread were perfect.,9/11/2023
1507,701,5,"The okay pastries! However, the bread were perfect.",3/3/2023
1508,701,4,The delicious pastries! I especially loved the bread were a bit too sweet.,1/17/2023
1509,701,4,The disappointing pastries! The tarts were perfect.,12/14/2023
1510,703,4,The overpriced pastries! The croissants could be improved.,3/12/2023
1511,703,4,"The poor service pastries! However, the tarts were a bit too sweet.",12/8/2023
1512,704,1,"The amazing pastries! However, the tarts were perfect.",11/8/2023
1513,704,5,The love pastries! I especially loved the éclairs were a bit too sweet.,4/14/2023
1514,704,5,The average pastries! The éclairs were a bit too sweet.,4/14/2023
1515,705,2,The dry pastries! I especially loved the croissants were a bit too sweet.,6/11/2023
1516,705,3,"The average pastries! However, the tarts could be improved.",2/24/2023
1517,705,2,"The average pastries! However, the tarts were perfect.",2/22/2023
1518,706,4,"The could be better pastries! However, the bread could be improved.",3/18/2023
1519,706,1,"The overpriced pastries! However, the éclairs could be improved.",11/28/2023
1520,706,3,The delicious pastries! The croissants were a bit too sweet.,11/10/2023
1521,706,1,The great pastries! The éclairs were perfect.,11/16/2023
1522,706,4,"The could be better pastries! However, the bread were a bit too sweet.",10/4/2023
1523,708,4,"The love pastries! However, the tarts were a bit too sweet.",12/2/2023
1524,708,1,The rude staff pastries! The bread could be improved.,9/27/2023
1525,708,2,The poor service pastries! I especially loved the tarts were perfect.,7/6/2023
1526,708,3,The delicious pastries! The tarts were perfect.,4/23/2023
1527,708,3,"The stale pastries! However, the croissants were perfect.",12/21/2023
1528,710,1,The burnt pastries! The éclairs were perfect.,12/22/2023
1529,710,4,The disappointing pastries! I especially loved the éclairs could be improved.,2/19/2023
1530,711,3,The great pastries! I especially loved the tarts could be improved.,3/23/2023
1531,711,1,The overpriced pastries! I especially loved the croissants were a bit too sweet.,12/7/2023
1532,711,5,The amazing pastries! The bread were perfect.,1/16/2023
1533,713,2,The great pastries! The tarts were perfect.,9/7/2023
1534,713,4,The amazing pastries! The éclairs were perfect.,4/9/2023
1535,713,4,The delicious pastries! The tarts were perfect.,9/16/2023
1536,714,1,The disappointing pastries! The croissants were perfect.,5/13/2023
1537,714,4,"The overpriced pastries! However, the éclairs could be improved.",10/11/2023
1538,714,2,The average pastries! I especially loved the bread were perfect.,2/25/2023
1539,714,1,The favorite pastries! The éclairs could be improved.,4/10/2023
1540,714,2,"The stale pastries! However, the éclairs were a bit too sweet.",7/2/2023
1541,715,1,"The okay pastries! However, the tarts could be improved.",3/8/2023
1542,715,4,"The okay pastries! However, the bread were perfect.",3/6/2023
1543,715,2,The average pastries! The croissants were perfect.,6/1/2023
1544,715,1,The love pastries! The bread could be improved.,4/9/2023
1545,716,5,The could be better pastries! The tarts were a bit too sweet.,7/8/2023
1546,716,4,The disappointing pastries! I especially loved the tarts could be improved.,8/8/2023
1547,716,4,The great pastries! I especially loved the tarts could be improved.,9/20/2023
1548,717,4,The burnt pastries! I especially loved the éclairs were a bit too sweet.,10/14/2023
1549,717,3,"The rude staff pastries! However, the croissants could be improved.",1/11/2023
1550,718,5,"The overpriced pastries! However, the éclairs were perfect.",10/9/2023
1551,718,2,The favorite pastries! I especially loved the éclairs could be improved.,10/24/2023
1552,719,1,The disappointing pastries! I especially loved the croissants were a bit too sweet.,7/26/2023
1553,719,3,The dry pastries! I especially loved the croissants were perfect.,10/22/2023
1554,719,2,The great pastries! I especially loved the éclairs were a bit too sweet.,12/2/2023
1555,719,2,"The decent pastries! However, the croissants were a bit too sweet.",5/8/2023
1556,720,5,The rude staff pastries! I especially loved the éclairs were a bit too sweet.,12/2/2023
1557,720,1,The decent pastries! The tarts could be improved.,1/13/2023
1558,720,1,The amazing pastries! I especially loved the croissants were a bit too sweet.,5/2/2023
1559,720,5,The amazing pastries! The bread could be improved.,3/11/2023
1560,722,4,The overpriced pastries! The bread were perfect.,11/26/2023
1561,722,2,The decent pastries! I especially loved the tarts could be improved.,10/13/2023
1562,723,2,The decent pastries! The croissants were a bit too sweet.,8/8/2023
1563,724,2,"The dry pastries! However, the croissants could be improved.",2/23/2023
1564,724,5,The okay pastries! The tarts were a bit too sweet.,12/20/2023
1565,725,2,The could be better pastries! I especially loved the bread were a bit too sweet.,6/19/2023
1566,725,1,The favorite pastries! The tarts were a bit too sweet.,2/15/2023
1567,725,2,The great pastries! The tarts could be improved.,5/4/2023
1568,725,4,The amazing pastries! The bread were perfect.,5/2/2023
1569,726,4,The poor service pastries! I especially loved the éclairs were perfect.,1/24/2023
1570,727,4,The great pastries! I especially loved the tarts could be improved.,8/13/2023
1571,727,3,The burnt pastries! The croissants were perfect.,3/24/2023
1572,727,1,"The great pastries! However, the croissants were perfect.",5/17/2023
1573,729,4,"The poor service pastries! However, the tarts were a bit too sweet.",3/13/2023
1574,729,4,The favorite pastries! The tarts were a bit too sweet.,6/1/2023
1575,730,3,The best pastries! The bread were perfect.,12/19/2023
1576,730,4,The burnt pastries! I especially loved the bread could be improved.,10/25/2023
1577,731,5,"The amazing pastries! However, the tarts were a bit too sweet.",10/28/2023
1578,732,5,The dry pastries! The croissants could be improved.,5/6/2023
1579,732,4,"The okay pastries! However, the tarts were a bit too sweet.",12/12/2023
1580,732,1,The average pastries! The éclairs were a bit too sweet.,7/6/2023
1581,733,2,The best pastries! The bread could be improved.,6/2/2023
1582,734,4,The decent pastries! The bread were perfect.,5/16/2023
1583,736,2,"The decent pastries! However, the croissants were a bit too sweet.",7/21/2023
1584,737,2,The average pastries! I especially loved the bread were perfect.,3/25/2023
1585,737,5,The love pastries! I especially loved the éclairs were a bit too sweet.,12/22/2023
1586,737,4,The poor service pastries! The bread were perfect.,8/14/2023
1587,738,3,The amazing pastries! The tarts were perfect.,12/1/2023
1588,738,5,The love pastries! The bread were perfect.,2/9/2023
1589,738,2,The amazing pastries! I especially loved the tarts were a bit too sweet.,3/23/2023
1590,739,3,The delicious pastries! I especially loved the croissants were a bit too sweet.,5/23/2023
1591,740,1,The overpriced pastries! I especially loved the croissants could be improved.,2/7/2023
1592,740,4,The decent pastries! I especially loved the bread were perfect.,4/2/2023
1593,740,3,The burnt pastries! I especially loved the tarts were a bit too sweet.,7/7/2023
1594,741,5,"The amazing pastries! However, the croissants could be improved.",1/11/2023
1595,741,5,The delicious pastries! The bread were perfect.,8/5/2023
1596,742,3,The great pastries! I especially loved the bread could be improved.,12/17/2023
1597,742,2,"The stale pastries! However, the éclairs were perfect.",11/25/2023
1598,742,5,The overpriced pastries! I especially loved the tarts could be improved.,9/25/2023
1599,742,4,The decent pastries! I especially loved the éclairs were a bit too sweet.,5/26/2023
1600,743,1,"The love pastries! However, the tarts were a bit too sweet.",10/8/2023
1601,743,1,The decent pastries! I especially loved the tarts could be improved.,10/28/2023
1602,743,1,The overpriced pastries! I especially loved the tarts could be improved.,8/16/2023
