HistoryId,CustomerId,Action,Points,Timestamp
9280,716,Points Redeemed,-18,2023-11-03T02:15:47
9281,716,Points Earned,50,2023-09-02T02:15:47
9282,716,Tier Upgrade,0,2023-09-14T02:15:47
9283,716,Tier Upgrade,0,2024-04-29T02:15:47
9284,716,Points Redeemed,-30,2023-06-29T02:15:47
9285,716,Points Redeemed,-31,2024-06-10T02:15:47
9286,716,Tier Upgrade,0,2023-07-03T02:15:47
9287,716,Tier Upgrade,0,2024-02-11T02:15:47
9288,716,Tier Upgrade,0,2023-11-17T02:15:47
9289,716,Points Earned,47,2023-07-23T02:15:47
9290,716,Points Earned,33,2023-09-23T02:15:47
9291,716,Tier Upgrade,0,2023-07-04T02:15:47
9292,716,Current Tier,93,2024-06-12T02:15:47
9293,717,Points Earned,92,2023-10-25T02:15:47
9294,717,Points Redeemed,-85,2023-08-31T02:15:47
9295,717,Points Redeemed,0,2023-10-30T02:15:47
9296,717,Points Redeemed,0,2023-07-27T02:15:47
9297,717,Tier Upgrade,0,2024-05-04T02:15:47
9298,717,Points Earned,45,2024-01-23T02:15:47
9299,717,Points Redeemed,-52,2024-01-14T02:15:47
9300,717,Points Earned,62,2023-09-08T02:15:47
9301,717,Points Redeemed,-41,2023-07-26T02:15:47
9302,717,Points Earned,87,2023-08-29T02:15:47
9303,717,Points Redeemed,-75,2024-01-28T02:15:47
9304,717,Current Tier,33,2024-06-12T02:15:47
9305,718,Points Redeemed,0,2023-11-19T02:15:47
9306,718,Points Earned,46,2024-03-18T02:15:47
9307,718,Points Redeemed,-11,2024-05-11T02:15:47
9308,718,Tier Upgrade,0,2023-12-12T02:15:47
9309,718,Points Earned,18,2024-05-27T02:15:47
9310,718,Points Earned,10,2024-05-10T02:15:47
9311,718,Points Redeemed,-35,2023-07-14T02:15:47
9312,718,Tier Upgrade,0,2023-07-10T02:15:47
9313,718,Tier Upgrade,0,2024-06-06T02:15:47
9314,718,Points Redeemed,-27,2024-04-14T02:15:47
9315,718,Points Redeemed,0,2024-04-17T02:15:47
9316,718,Tier Upgrade,0,2024-04-05T02:15:47
9317,718,Points Earned,54,2023-07-28T02:15:47
9318,718,Tier Upgrade,0,2023-10-11T02:15:47
9319,718,Tier Upgrade,0,2024-03-29T02:15:47
9320,718,Points Redeemed,-42,2023-11-22T02:15:47
9321,718,Points Earned,79,2023-07-27T02:15:47
9322,718,Points Earned,12,2023-09-25T02:15:47
9323,718,Points Earned,52,2023-07-14T02:15:47
9324,718,Tier Upgrade,0,2024-05-30T02:15:47
9325,718,Points Earned,94,2024-06-02T02:15:47
9326,718,Points Earned,69,2024-04-08T02:15:47
9327,718,Current Tier,319,2024-06-12T02:15:47
9328,719,Tier Upgrade,0,2023-08-25T02:15:47
9329,719,Points Redeemed,0,2023-10-25T02:15:47
9330,719,Points Redeemed,0,2023-08-08T02:15:47
9331,719,Tier Upgrade,0,2024-01-09T02:15:47
9332,719,Tier Upgrade,0,2024-01-09T02:15:47
9333,719,Tier Upgrade,0,2024-03-15T02:15:47
9334,719,Points Earned,40,2023-08-16T02:15:47
9335,719,Points Redeemed,-21,2024-06-08T02:15:47
9336,719,Points Earned,69,2023-09-16T02:15:47
9337,719,Tier Upgrade,0,2023-12-07T02:15:47
9338,719,Points Redeemed,-21,2023-11-28T02:15:47
9339,719,Points Redeemed,-42,2023-10-04T02:15:47
9340,719,Points Earned,92,2024-04-09T02:15:47
9341,719,Current Tier,117,2024-06-12T02:15:47
9342,720,Points Redeemed,0,2023-10-17T02:15:47
9343,720,Points Redeemed,0,2023-10-03T02:15:47
9344,720,Points Earned,19,2024-01-08T02:15:47
9345,720,Current Tier,19,2024-06-12T02:15:47
9346,721,Tier Upgrade,0,2024-03-24T02:15:47
9347,721,Tier Upgrade,0,2024-03-09T02:15:47
9348,721,Points Redeemed,0,2023-08-14T02:15:47
9349,721,Points Earned,47,2024-03-21T02:15:47
9350,721,Tier Upgrade,0,2023-06-18T02:15:47
9351,721,Points Earned,35,2024-01-12T02:15:47
9352,721,Tier Upgrade,0,2024-05-05T02:15:47
9353,721,Tier Upgrade,0,2024-01-19T02:15:47
9354,721,Points Earned,79,2024-02-03T02:15:47
9355,721,Tier Upgrade,0,2024-04-13T02:15:47
9356,721,Points Redeemed,-149,2024-02-01T02:15:47
9357,721,Tier Upgrade,0,2023-11-09T02:15:47
9358,721,Current Tier,12,2024-06-12T02:15:47
9359,722,Points Earned,31,2023-11-09T02:15:47
9360,722,Tier Upgrade,0,2023-09-19T02:15:47
9361,722,Points Redeemed,-31,2023-07-04T02:15:47
9362,722,Points Earned,66,2024-04-26T02:15:47
9363,722,Points Earned,33,2023-08-17T02:15:47
9364,722,Tier Upgrade,0,2024-01-23T02:15:47
9365,722,Points Earned,25,2023-12-14T02:15:47
9366,722,Points Earned,47,2024-05-03T02:15:47
9367,722,Points Redeemed,-106,2023-12-18T02:15:47
9368,722,Points Earned,40,2024-03-08T02:15:47
9369,722,Points Earned,33,2023-10-19T02:15:47
9370,722,Points Redeemed,-38,2024-02-26T02:15:47
9371,722,Points Redeemed,-96,2024-05-04T02:15:47
9372,722,Points Earned,39,2023-08-09T02:15:47
9373,722,Tier Upgrade,0,2024-05-27T02:15:47
9374,722,Points Earned,47,2024-05-11T02:15:47
9375,722,Points Earned,38,2024-03-29T02:15:47
9376,722,Points Redeemed,-20,2023-09-09T02:15:47
9377,722,Points Earned,24,2024-02-11T02:15:47
9378,722,Points Earned,72,2023-11-30T02:15:47
9379,722,Tier Upgrade,0,2024-06-05T02:15:47
9380,722,Points Earned,26,2023-07-01T02:15:47
9381,722,Points Earned,62,2024-05-02T02:15:47
9382,722,Points Redeemed,-78,2023-10-28T02:15:47
9383,722,Points Redeemed,-43,2024-02-16T02:15:47
9384,722,Points Redeemed,-63,2023-07-16T02:15:47
9385,722,Points Earned,55,2023-07-23T02:15:47
9386,722,Current Tier,163,2024-06-12T02:15:47
9387,723,Points Redeemed,0,2024-01-01T02:15:47
9388,723,Points Earned,75,2023-09-08T02:15:47
9389,723,Points Redeemed,-26,2024-01-22T02:15:47
9390,723,Points Redeemed,-48,2023-09-13T02:15:47
9391,723,Points Redeemed,0,2024-03-11T02:15:47
9392,723,Tier Upgrade,0,2023-06-17T02:15:47
9393,723,Points Earned,66,2023-08-27T02:15:47
9394,723,Tier Upgrade,0,2023-08-12T02:15:47
9395,723,Points Redeemed,-42,2023-08-29T02:15:47
9396,723,Points Earned,40,2023-08-21T02:15:47
9397,723,Points Redeemed,-34,2023-10-31T02:15:47
9398,723,Tier Upgrade,0,2024-04-19T02:15:47
9399,723,Points Earned,29,2024-02-22T02:15:47
9400,723,Current Tier,60,2024-06-12T02:15:47
9401,724,Tier Upgrade,0,2023-10-10T02:15:47
9402,724,Tier Upgrade,0,2024-05-24T02:15:47
9403,724,Points Redeemed,0,2023-09-19T02:15:47
9404,724,Tier Upgrade,0,2023-11-08T02:15:47
9405,724,Tier Upgrade,0,2023-07-02T02:15:47
9406,724,Tier Upgrade,0,2023-08-01T02:15:47
9407,724,Tier Upgrade,0,2024-01-04T02:15:47
9408,724,Tier Upgrade,0,2023-09-17T02:15:47
9409,724,Points Redeemed,0,2023-10-13T02:15:47
9410,724,Points Earned,95,2023-11-12T02:15:47
9411,724,Points Redeemed,-79,2023-11-13T02:15:47
9412,724,Points Redeemed,-16,2023-09-08T02:15:47
9413,724,Points Redeemed,0,2023-10-06T02:15:47
9414,724,Tier Upgrade,0,2023-12-28T02:15:47
9415,724,Points Redeemed,0,2023-12-05T02:15:47
9416,724,Points Redeemed,0,2023-12-29T02:15:47
9417,724,Tier Upgrade,0,2024-01-30T02:15:47
9418,724,Points Earned,40,2023-06-27T02:15:47
9419,724,Points Redeemed,-20,2024-01-11T02:15:47
9420,724,Points Earned,17,2024-04-28T02:15:47
9421,724,Current Tier,37,2024-06-12T02:15:47
9422,725,Points Redeemed,0,2023-10-08T02:15:47
9423,725,Points Earned,13,2023-12-20T02:15:47
9424,725,Points Redeemed,-13,2023-07-13T02:15:47
9425,725,Points Earned,17,2023-09-19T02:15:47
9426,725,Tier Upgrade,0,2023-12-18T02:15:47
9427,725,Points Earned,62,2023-11-25T02:15:47
9428,725,Tier Upgrade,0,2024-01-06T02:15:47
9429,725,Points Earned,62,2024-02-10T02:15:47
9430,725,Points Earned,12,2024-01-30T02:15:47
9431,725,Tier Upgrade,0,2023-06-27T02:15:47
9432,725,Points Earned,11,2023-08-05T02:15:47
9433,725,Tier Upgrade,0,2023-12-27T02:15:47
9434,725,Current Tier,164,2024-06-12T02:15:47
9435,726,Current Tier,0,2024-06-12T02:15:47
9436,727,Points Earned,11,2023-12-18T02:15:47
9437,727,Points Redeemed,-10,2023-12-09T02:15:47
9438,727,Points Earned,56,2024-03-26T02:15:47
9439,727,Points Redeemed,-43,2024-01-21T02:15:47
9440,727,Points Earned,88,2024-03-09T02:15:47
9441,727,Points Earned,71,2024-04-08T02:15:47
9442,727,Tier Upgrade,0,2023-07-06T02:15:47
9443,727,Tier Upgrade,0,2023-11-20T02:15:47
9444,727,Points Redeemed,-87,2023-09-27T02:15:47
9445,727,Points Redeemed,-43,2023-07-17T02:15:47
9446,727,Tier Upgrade,0,2024-03-21T02:15:47
9447,727,Points Earned,18,2024-05-27T02:15:47
9448,727,Points Earned,56,2024-05-15T02:15:47
9449,727,Points Redeemed,-33,2024-02-11T02:15:47
9450,727,Points Earned,75,2024-04-15T02:15:47
9451,727,Tier Upgrade,0,2023-06-14T02:15:47
9452,727,Tier Upgrade,0,2024-02-22T02:15:47
9453,727,Points Earned,76,2023-10-25T02:15:47
9454,727,Tier Upgrade,0,2023-10-08T02:15:47
9455,727,Current Tier,235,2024-06-12T02:15:47
9456,728,Points Earned,83,2023-09-21T02:15:47
9457,728,Points Redeemed,-42,2023-12-12T02:15:47
9458,728,Tier Upgrade,0,2023-10-20T02:15:47
9459,728,Points Earned,57,2023-10-09T02:15:47
9460,728,Points Earned,28,2024-04-28T02:15:47
9461,728,Tier Upgrade,0,2024-01-22T02:15:47
9462,728,Tier Upgrade,0,2023-09-23T02:15:47
9463,728,Tier Upgrade,0,2024-01-05T02:15:47
9464,728,Tier Upgrade,0,2023-10-04T02:15:47
9465,728,Points Earned,77,2024-06-04T02:15:47
9466,728,Tier Upgrade,0,2024-02-12T02:15:47
9467,728,Points Earned,11,2024-04-04T02:15:47
9468,728,Points Redeemed,-78,2024-01-09T02:15:47
9469,728,Points Earned,81,2023-11-03T02:15:47
9470,728,Points Earned,38,2024-02-06T02:15:47
9471,728,Points Redeemed,-133,2024-02-05T02:15:47
9472,728,Points Redeemed,-118,2023-08-25T02:15:47
9473,728,Points Redeemed,0,2023-09-16T02:15:47
9474,728,Tier Upgrade,0,2023-07-05T02:15:47
9475,728,Points Earned,83,2023-12-26T02:15:47
9476,728,Points Earned,41,2024-05-19T02:15:47
9477,728,Points Earned,27,2023-06-14T02:15:47
9478,728,Points Redeemed,-104,2023-06-16T02:15:47
9479,728,Points Redeemed,-29,2023-08-10T02:15:47
9480,728,Points Redeemed,-15,2023-07-17T02:15:47
9481,728,Current Tier,7,2024-06-12T02:15:47
9482,729,Current Tier,0,2024-06-12T02:15:47
9483,730,Current Tier,0,2024-06-12T02:15:47
9484,731,Current Tier,0,2024-06-12T02:15:47
9485,732,Tier Upgrade,0,2023-11-20T02:15:47
9486,732,Points Earned,22,2024-03-19T02:15:47
9487,732,Tier Upgrade,0,2024-02-03T02:15:47
9488,732,Points Redeemed,-18,2024-01-19T02:15:47
9489,732,Points Earned,19,2024-03-30T02:15:47
9490,732,Tier Upgrade,0,2024-06-06T02:15:47
9491,732,Tier Upgrade,0,2024-05-25T02:15:47
9492,732,Points Earned,57,2024-03-23T02:15:47
9493,732,Points Redeemed,-61,2023-11-05T02:15:47
9494,732,Points Earned,40,2024-04-24T02:15:47
9495,732,Current Tier,59,2024-06-12T02:15:47
9496,733,Tier Upgrade,0,2023-09-03T02:15:47
9497,733,Tier Upgrade,0,2023-09-21T02:15:47
9498,733,Points Redeemed,0,2023-09-28T02:15:47
9499,733,Points Redeemed,0,2023-09-26T02:15:47
9500,733,Points Redeemed,0,2024-01-18T02:15:47
9501,733,Tier Upgrade,0,2023-12-30T02:15:47
9502,733,Current Tier,0,2024-06-12T02:15:47
9503,734,Tier Upgrade,0,2023-08-11T02:15:47
9504,734,Tier Upgrade,0,2023-11-22T02:15:47
9505,734,Points Redeemed,0,2023-10-22T02:15:47
9506,734,Tier Upgrade,0,2024-03-25T02:15:47
9507,734,Tier Upgrade,0,2024-03-20T02:15:47
9508,734,Tier Upgrade,0,2024-01-27T02:15:47
9509,734,Current Tier,0,2024-06-12T02:15:47
9510,735,Points Earned,46,2023-07-25T02:15:47
9511,735,Tier Upgrade,0,2023-08-02T02:15:47
9512,735,Points Redeemed,-13,2023-10-10T02:15:47
9513,735,Tier Upgrade,0,2024-05-27T02:15:47
9514,735,Tier Upgrade,0,2023-11-28T02:15:47
9515,735,Points Earned,63,2024-02-10T02:15:47
9516,735,Points Redeemed,-18,2023-11-22T02:15:47
9517,735,Tier Upgrade,0,2023-11-30T02:15:47
9518,735,Tier Upgrade,0,2023-08-06T02:15:47
9519,735,Points Redeemed,-36,2023-07-26T02:15:47
9520,735,Points Redeemed,-33,2023-07-29T02:15:47
9521,735,Tier Upgrade,0,2023-12-30T02:15:47
9522,735,Points Redeemed,0,2024-02-10T02:15:47
9523,735,Points Redeemed,0,2023-08-20T02:15:47
9524,735,Points Earned,71,2023-07-13T02:15:47
9525,735,Points Redeemed,-45,2023-08-07T02:15:47
9526,735,Tier Upgrade,0,2023-11-08T02:15:47
9527,735,Points Redeemed,-35,2023-09-05T02:15:47
9528,735,Points Redeemed,0,2024-02-16T02:15:47
9529,735,Tier Upgrade,0,2023-06-13T02:15:47
9530,735,Tier Upgrade,0,2023-09-17T02:15:47
9531,735,Tier Upgrade,0,2024-03-18T02:15:47
9532,735,Points Redeemed,0,2023-11-29T02:15:47
9533,735,Tier Upgrade,0,2023-11-12T02:15:47
9534,735,Tier Upgrade,0,2024-04-09T02:15:47
9535,735,Points Redeemed,0,2023-10-20T02:15:47
9536,735,Tier Upgrade,0,2024-01-20T02:15:47
9537,735,Points Redeemed,0,2023-07-19T02:15:47
9538,735,Current Tier,0,2024-06-12T02:15:47
9539,736,Tier Upgrade,0,2023-06-21T02:15:47
9540,736,Points Earned,64,2023-11-29T02:15:47
9541,736,Points Redeemed,-45,2024-01-13T02:15:47
9542,736,Points Redeemed,-16,2023-07-09T02:15:47
9543,736,Points Redeemed,0,2023-07-15T02:15:47
9544,736,Points Redeemed,0,2023-11-13T02:15:47
9545,736,Points Redeemed,0,2023-07-06T02:15:47
9546,736,Points Redeemed,0,2024-05-26T02:15:47
9547,736,Tier Upgrade,0,2023-10-22T02:15:47
9548,736,Points Earned,24,2024-03-19T02:15:47
9549,736,Points Earned,59,2023-12-19T02:15:47
9550,736,Tier Upgrade,0,2024-03-14T02:15:47
9551,736,Points Redeemed,-37,2023-08-22T02:15:47
9552,736,Points Redeemed,-13,2023-10-24T02:15:47
9553,736,Tier Upgrade,0,2023-11-29T02:15:47
9554,736,Tier Upgrade,0,2024-05-27T02:15:47
9555,736,Points Redeemed,-30,2023-07-24T02:15:47
9556,736,Tier Upgrade,0,2023-10-10T02:15:47
9557,736,Tier Upgrade,0,2024-05-14T02:15:47
9558,736,Points Redeemed,0,2023-07-12T02:15:47
9559,736,Points Redeemed,0,2023-06-17T02:15:47
9560,736,Points Redeemed,0,2023-12-12T02:15:47
9561,736,Points Earned,69,2023-07-02T02:15:47
9562,736,Points Earned,55,2023-07-25T02:15:47
9563,736,Tier Upgrade,0,2023-12-06T02:15:47
9564,736,Points Earned,93,2023-12-18T02:15:47
9565,736,Points Redeemed,-175,2024-06-01T02:15:47
9566,736,Current Tier,48,2024-06-12T02:15:47
9567,737,Points Redeemed,0,2024-04-12T02:15:47
9568,737,Points Redeemed,0,2023-12-06T02:15:47
9569,737,Points Earned,75,2024-03-28T02:15:47
9570,737,Points Redeemed,-50,2023-10-03T02:15:47
9571,737,Points Earned,83,2023-09-20T02:15:47
9572,737,Points Redeemed,-33,2023-10-23T02:15:47
9573,737,Points Earned,12,2024-02-06T02:15:47
9574,737,Points Earned,70,2024-05-09T02:15:47
9575,737,Points Redeemed,-60,2023-10-04T02:15:47
9576,737,Tier Upgrade,0,2023-07-21T02:15:47
9577,737,Tier Upgrade,0,2024-06-08T02:15:47
9578,737,Points Earned,97,2024-04-06T02:15:47
9579,737,Points Redeemed,-55,2024-01-08T02:15:47
9580,737,Tier Upgrade,0,2024-02-19T02:15:47
9581,737,Points Earned,80,2023-11-21T02:15:47
9582,737,Tier Upgrade,0,2024-05-10T02:15:47
9583,737,Current Tier,219,2024-06-12T02:15:47
9584,738,Points Redeemed,0,2023-07-15T02:15:47
9585,738,Points Redeemed,0,2024-05-17T02:15:47
9586,738,Points Redeemed,0,2023-07-27T02:15:47
9587,738,Points Redeemed,0,2023-09-03T02:15:47
9588,738,Tier Upgrade,0,2023-11-25T02:15:47
9589,738,Points Redeemed,0,2023-10-22T02:15:47
9590,738,Points Redeemed,0,2024-02-02T02:15:47
9591,738,Points Earned,54,2023-08-29T02:15:47
9592,738,Points Redeemed,-22,2024-01-02T02:15:47
9593,738,Points Redeemed,-22,2023-12-04T02:15:47
9594,738,Points Redeemed,-10,2023-10-08T02:15:47
9595,738,Points Earned,81,2024-05-22T02:15:47
9596,738,Points Redeemed,-36,2024-03-27T02:15:47
9597,738,Tier Upgrade,0,2024-03-06T02:15:47
9598,738,Points Earned,59,2023-06-22T02:15:47
9599,738,Points Redeemed,-12,2023-10-01T02:15:47
9600,738,Points Earned,52,2024-04-28T02:15:47
9601,738,Points Redeemed,-97,2023-11-12T02:15:47
9602,738,Tier Upgrade,0,2023-12-16T02:15:47
9603,738,Points Earned,56,2024-04-06T02:15:47
9604,738,Points Earned,69,2024-01-24T02:15:47
9605,738,Tier Upgrade,0,2023-11-11T02:15:47
9606,738,Current Tier,172,2024-06-12T02:15:47
9607,739,Points Earned,82,2023-07-09T02:15:47
9608,739,Points Earned,68,2024-01-18T02:15:47
9609,739,Points Redeemed,-36,2023-12-02T02:15:47
9610,739,Tier Upgrade,0,2024-03-11T02:15:47
9611,739,Tier Upgrade,0,2023-10-11T02:15:47
9612,739,Points Earned,54,2023-12-20T02:15:47
9613,739,Points Redeemed,-156,2023-07-06T02:15:47
9614,739,Points Redeemed,-12,2023-09-13T02:15:47
9615,739,Tier Upgrade,0,2023-10-23T02:15:47
9616,739,Tier Upgrade,0,2023-07-27T02:15:47
9617,739,Points Earned,38,2024-05-11T02:15:47
9618,739,Tier Upgrade,0,2023-07-01T02:15:47
9619,739,Points Redeemed,-20,2024-01-12T02:15:47
9620,739,Points Redeemed,-14,2024-03-20T02:15:47
9621,739,Points Redeemed,0,2023-06-26T02:15:47
9622,739,Points Earned,54,2023-10-31T02:15:47
9623,739,Points Earned,12,2023-12-21T02:15:47
9624,739,Tier Upgrade,0,2023-08-15T02:15:47
9625,739,Points Redeemed,-44,2024-05-02T02:15:47
9626,739,Tier Upgrade,0,2023-11-10T02:15:47
9627,739,Points Earned,83,2023-11-15T02:15:47
9628,739,Points Redeemed,-83,2023-08-13T02:15:47
9629,739,Points Redeemed,-12,2024-06-11T02:15:47
9630,739,Tier Upgrade,0,2023-08-11T02:15:47
9631,739,Points Redeemed,-12,2023-07-04T02:15:47
9632,739,Tier Upgrade,0,2023-07-21T02:15:47
9633,739,Points Redeemed,0,2023-09-08T02:15:47
9634,739,Points Earned,95,2023-09-25T02:15:47
9635,739,Points Earned,30,2023-10-17T02:15:47
9636,739,Points Earned,22,2024-01-01T02:15:47
9637,739,Current Tier,149,2024-06-12T02:15:47
9638,740,Current Tier,0,2024-06-12T02:15:47
9639,741,Points Redeemed,0,2024-04-12T02:15:47
9640,741,Tier Upgrade,0,2023-06-27T02:15:47
9641,741,Points Redeemed,0,2024-02-20T02:15:47
9642,741,Points Earned,15,2023-11-12T02:15:47
9643,741,Tier Upgrade,0,2023-09-01T02:15:47
9644,741,Current Tier,15,2024-06-12T02:15:47
9645,742,Points Redeemed,0,2024-01-13T02:15:47
9646,742,Points Redeemed,0,2024-03-17T02:15:47
9647,742,Current Tier,0,2024-06-12T02:15:47
9648,743,Points Redeemed,0,2023-12-29T02:15:47
9649,743,Points Earned,99,2023-07-25T02:15:47
9650,743,Points Redeemed,-77,2023-09-08T02:15:47
9651,743,Points Earned,57,2023-08-26T02:15:47
9652,743,Points Earned,40,2024-04-13T02:15:47
9653,743,Points Earned,79,2023-08-30T02:15:47
9654,743,Tier Upgrade,0,2023-09-30T02:15:47
9655,743,Tier Upgrade,0,2024-05-24T02:15:47
9656,743,Tier Upgrade,0,2023-09-30T02:15:47
9657,743,Points Redeemed,-120,2023-09-10T02:15:47
9658,743,Points Redeemed,-21,2023-07-30T02:15:47
9659,743,Points Earned,33,2024-02-21T02:15:47
9660,743,Points Redeemed,-64,2024-05-10T02:15:47
9661,743,Points Redeemed,-25,2024-05-29T02:15:47
9662,743,Tier Upgrade,0,2024-04-09T02:15:47
9663,743,Points Earned,65,2024-06-11T02:15:47
9664,743,Points Redeemed,-33,2023-07-15T02:15:47
9665,743,Tier Upgrade,0,2024-05-12T02:15:47
9666,743,Points Redeemed,-23,2023-12-20T02:15:47
9667,743,Points Redeemed,-10,2024-02-18T02:15:47
9668,743,Points Earned,31,2023-07-15T02:15:47
9669,743,Tier Upgrade,0,2023-10-02T02:15:47
9670,743,Points Earned,95,2024-02-26T02:15:47
9671,743,Points Redeemed,-116,2023-12-09T02:15:47
9672,743,Tier Upgrade,0,2024-06-01T02:15:47
9673,743,Current Tier,10,2024-06-12T02:15:47
9674,744,Tier Upgrade,0,2024-06-02T02:15:47
9675,744,Tier Upgrade,0,2023-12-05T02:15:47
9676,744,Points Redeemed,0,2023-08-13T02:15:47
9677,744,Points Earned,81,2024-05-26T02:15:47
9678,744,Tier Upgrade,0,2023-06-26T02:15:47
9679,744,Points Earned,73,2023-07-09T02:15:47
9680,744,Points Redeemed,-139,2023-09-16T02:15:47
9681,744,Points Redeemed,-10,2023-11-13T02:15:47
9682,744,Tier Upgrade,0,2023-07-14T02:15:47
9683,744,Points Earned,76,2023-08-29T02:15:47
9684,744,Points Earned,58,2023-12-29T02:15:47
9685,744,Tier Upgrade,0,2024-03-16T02:15:47
9686,744,Points Redeemed,-120,2024-03-21T02:15:47
9687,744,Points Redeemed,-10,2024-01-26T02:15:47
9688,744,Current Tier,9,2024-06-12T02:15:47
9689,745,Points Earned,12,2023-10-02T02:15:47
9690,745,Tier Upgrade,0,2024-04-24T02:15:47
9691,745,Tier Upgrade,0,2024-03-27T02:15:47
9692,745,Points Redeemed,-11,2023-09-23T02:15:47
9693,745,Tier Upgrade,0,2024-01-18T02:15:47
9694,745,Current Tier,1,2024-06-12T02:15:47
9695,746,Points Earned,91,2024-02-26T02:15:47
9696,746,Tier Upgrade,0,2023-12-23T02:15:47
9697,746,Points Redeemed,-64,2023-09-19T02:15:47
9698,746,Points Redeemed,-23,2023-06-16T02:15:47
9699,746,Points Redeemed,0,2023-12-28T02:15:47
9700,746,Tier Upgrade,0,2024-02-07T02:15:47
9701,746,Points Earned,28,2023-11-29T02:15:47
9702,746,Points Redeemed,-18,2024-03-04T02:15:47
9703,746,Current Tier,14,2024-06-12T02:15:47
9704,747,Points Redeemed,0,2024-04-13T02:15:47
9705,747,Tier Upgrade,0,2023-11-03T02:15:47
9706,747,Points Redeemed,0,2024-03-19T02:15:47
9707,747,Points Earned,34,2024-06-06T02:15:47
9708,747,Points Redeemed,-11,2023-12-03T02:15:47
9709,747,Tier Upgrade,0,2024-05-13T02:15:47
9710,747,Points Redeemed,-20,2024-02-09T02:15:47
9711,747,Points Redeemed,0,2023-11-05T02:15:47
9712,747,Points Redeemed,0,2024-03-04T02:15:47
9713,747,Points Redeemed,0,2024-05-14T02:15:47
9714,747,Points Earned,54,2023-10-09T02:15:47
9715,747,Points Earned,33,2024-01-28T02:15:47
9716,747,Tier Upgrade,0,2023-08-24T02:15:47
9717,747,Points Earned,13,2023-10-18T02:15:47
9718,747,Points Earned,98,2023-10-17T02:15:47
9719,747,Points Redeemed,-168,2024-05-14T02:15:47
9720,747,Points Redeemed,-16,2023-10-28T02:15:47
9721,747,Points Earned,54,2023-08-14T02:15:47
9722,747,Points Redeemed,-23,2024-05-25T02:15:47
9723,747,Points Redeemed,-15,2023-12-12T02:15:47
9724,747,Points Earned,13,2023-10-10T02:15:47
9725,747,Tier Upgrade,0,2024-01-23T02:15:47
9726,747,Points Redeemed,-26,2024-01-29T02:15:47
9727,747,Points Redeemed,-18,2023-12-15T02:15:47
9728,747,Points Redeemed,0,2023-10-16T02:15:47
9729,747,Points Earned,92,2024-04-03T02:15:47
9730,747,Current Tier,94,2024-06-12T02:15:47
9731,748,Tier Upgrade,0,2023-09-26T02:15:47
9732,748,Tier Upgrade,0,2024-04-25T02:15:47
9733,748,Points Redeemed,0,2024-01-29T02:15:47
9734,748,Tier Upgrade,0,2024-04-06T02:15:47
9735,748,Points Earned,70,2023-09-22T02:15:47
9736,748,Points Redeemed,-47,2023-08-11T02:15:47
9737,748,Points Earned,65,2023-07-26T02:15:47
9738,748,Points Earned,37,2023-10-26T02:15:47
9739,748,Tier Upgrade,0,2023-08-19T02:15:47
9740,748,Points Earned,87,2023-10-02T02:15:47
9741,748,Points Earned,96,2023-08-21T02:15:47
9742,748,Points Redeemed,-13,2024-04-04T02:15:47
9743,748,Points Redeemed,-50,2023-08-01T02:15:47
9744,748,Points Redeemed,-160,2023-08-26T02:15:47
9745,748,Tier Upgrade,0,2023-10-10T02:15:47
9746,748,Points Earned,33,2023-09-01T02:15:47
9747,748,Tier Upgrade,0,2024-03-14T02:15:47
9748,748,Points Earned,33,2023-08-06T02:15:47
9749,748,Tier Upgrade,0,2024-06-08T02:15:47
9750,748,Current Tier,151,2024-06-12T02:15:47
9751,749,Tier Upgrade,0,2023-09-15T02:15:47
9752,749,Points Earned,76,2023-07-27T02:15:47
9753,749,Tier Upgrade,0,2023-09-24T02:15:47
9754,749,Points Redeemed,-41,2023-08-09T02:15:47
9755,749,Points Earned,94,2023-07-01T02:15:47
9756,749,Points Redeemed,-40,2023-07-26T02:15:47
9757,749,Tier Upgrade,0,2023-08-26T02:15:47
9758,749,Current Tier,89,2024-06-12T02:15:47
9759,750,Points Redeemed,0,2024-02-15T02:15:47
9760,750,Points Earned,60,2023-11-10T02:15:47
9761,750,Points Redeemed,-11,2023-09-14T02:15:47
9762,750,Points Earned,54,2023-12-18T02:15:47
9763,750,Points Redeemed,-92,2023-12-25T02:15:47
9764,750,Points Redeemed,-10,2024-02-07T02:15:47
9765,750,Tier Upgrade,0,2024-02-11T02:15:47
9766,750,Tier Upgrade,0,2023-10-23T02:15:47
9767,750,Tier Upgrade,0,2023-09-17T02:15:47
9768,750,Tier Upgrade,0,2023-09-30T02:15:47
9769,750,Points Redeemed,0,2024-01-24T02:15:47
9770,750,Points Redeemed,0,2024-01-01T02:15:47
9771,750,Tier Upgrade,0,2024-01-04T02:15:47
9772,750,Tier Upgrade,0,2023-12-08T02:15:47
9773,750,Points Redeemed,0,2024-01-13T02:15:47
9774,750,Points Redeemed,0,2023-07-18T02:15:47
9775,750,Current Tier,1,2024-06-12T02:15:47
9776,751,Points Earned,17,2024-05-13T02:15:47
9777,751,Tier Upgrade,0,2023-10-09T02:15:47
9778,751,Tier Upgrade,0,2023-12-04T02:15:47
9779,751,Points Earned,85,2023-09-24T02:15:47
9780,751,Points Redeemed,-54,2023-07-12T02:15:47
9781,751,Points Redeemed,-34,2024-04-21T02:15:47
