transaction_id,customer_id,date,time,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
20915,584,2023-10-23,12:18:00,4,2,5.53,Credit Card,Online,,,0.0
20916,219,2024-05-01,10:47:00,20,4,5.96,Mobile Pay,Online,,,0.0
20917,626,2023-09-16,14:46:00,14,1,4.33,Mobile Pay,Online,,,0.0
20918,337,2024-04-02,20:32:00,25,2,6.48,Cash,Online,,2,3.01
20919,603,2023-08-19,17:03:00,7,3,3.43,Cash,Online,,,0.0
20920,223,2024-03-11,13:26:00,18,4,5.14,Mobile Pay,Online,,,0.0
20921,298,2023-12-03,10:10:00,6,2,3.51,Credit Card,In-store,3,,0.0
20922,453,2024-06-04,18:33:00,22,1,6.38,Credit Card,In-store,1,,0.0
20923,767,2023-08-17,09:47:00,1,2,6.17,Cash,Online,,,0.0
20924,311,2024-01-26,09:21:00,6,4,3.51,Cash,Online,,,0.0
20925,322,2024-03-22,18:00:00,4,4,5.53,Mobile Pay,Online,,4,2.24
20926,705,2023-06-14,19:12:00,14,5,4.33,Cash,Online,,,0.0
20927,619,2024-02-17,14:45:00,11,1,3.7,Mobile Pay,In-store,1,,0.0
20928,647,2023-09-16,20:39:00,16,1,4.89,Cash,In-store,1,,0.0
20929,811,2023-10-23,20:20:00,5,2,4.36,Mobile Pay,In-store,3,,0.0
20930,710,2023-06-18,14:36:00,10,3,3.41,Credit Card,In-store,1,,0.0
20931,160,2024-01-13,12:14:00,16,3,4.89,Credit Card,In-store,3,5,1.81
20932,335,2023-12-21,16:44:00,1,4,6.17,Cash,In-store,3,,0.0
20933,507,2023-07-14,20:27:00,21,3,4.82,Cash,In-store,2,,0.0
20934,593,2023-11-02,15:00:00,17,4,3.59,Mobile Pay,Online,,,0.0
20935,160,2024-05-06,16:03:00,15,5,3.78,Cash,In-store,3,,0.0
20936,685,2024-02-08,15:25:00,10,2,3.41,Mobile Pay,Online,,,0.0
20937,679,2023-09-04,19:58:00,13,5,3.41,Mobile Pay,In-store,2,3,4.7
20938,696,2024-02-08,11:13:00,11,2,3.7,Credit Card,Online,,,0.0
20939,808,2024-02-11,17:25:00,16,4,4.89,Mobile Pay,In-store,1,4,2.82
20940,617,2024-04-05,12:18:00,2,4,4.32,Credit Card,In-store,1,,0.0
20941,320,2023-11-24,11:01:00,25,2,6.48,Credit Card,Online,,,0.0
20942,396,2023-10-03,19:55:00,24,5,2.96,Cash,In-store,3,,0.0
20943,334,2024-05-24,14:46:00,19,2,3.74,Mobile Pay,Online,,2,1.55
20944,301,2024-03-07,11:12:00,6,3,3.51,Mobile Pay,In-store,3,,0.0
20945,772,2023-07-17,11:46:00,4,5,5.53,Mobile Pay,In-store,1,,0.0
20946,238,2024-02-28,18:37:00,5,1,4.36,Credit Card,In-store,3,,0.0
20947,152,2023-09-26,20:05:00,6,1,3.51,Credit Card,In-store,2,,0.0
20948,591,2023-10-31,20:26:00,12,2,5.06,Credit Card,Online,,,0.0
20949,260,2024-01-05,20:08:00,1,3,6.17,Cash,In-store,3,1,2.24
20950,704,2023-10-13,11:29:00,1,1,6.17,Mobile Pay,In-store,3,,0.0
20951,707,2023-10-04,11:30:00,12,2,5.06,Credit Card,Online,,,0.0
20952,770,2023-10-09,10:12:00,7,4,3.43,Cash,Online,,,0.0
20953,614,2023-06-10,11:49:00,13,3,3.41,Credit Card,Online,,1,2.18
20954,644,2023-07-18,13:54:00,9,2,3.04,Mobile Pay,In-store,2,4,1.82
20955,691,2024-05-18,09:07:00,21,2,4.82,Mobile Pay,Online,,,0.0
20956,582,2023-06-30,20:10:00,13,2,3.41,Cash,Online,,2,1.72
20957,621,2023-08-13,20:31:00,22,3,6.38,Mobile Pay,In-store,1,,0.0
20958,210,2024-02-26,16:48:00,10,2,3.41,Credit Card,In-store,3,,0.0
20959,675,2023-08-27,10:55:00,19,2,3.74,Mobile Pay,In-store,2,,0.0
20960,283,2023-09-28,20:04:00,24,1,2.96,Credit Card,Online,,,0.0
20961,425,2023-10-21,20:23:00,16,4,4.89,Cash,Online,,3,5.63
20962,778,2023-10-02,14:12:00,19,1,3.74,Cash,In-store,2,,0.0
20963,691,2024-03-22,14:20:00,9,8,3.04,Mobile Pay,Online,,,0.0
20964,545,2024-03-06,18:06:00,6,1,3.51,Cash,Online,,,0.0
20965,300,2023-11-07,14:47:00,19,5,3.74,Mobile Pay,In-store,3,,0.0
20966,334,2023-10-17,16:22:00,20,3,5.96,Mobile Pay,Online,,,0.0
20967,465,2023-12-30,11:58:00,5,3,4.36,Credit Card,Online,,5,2.67
20968,794,2024-05-16,15:07:00,13,2,3.41,Mobile Pay,Online,,,0.0
20969,366,2024-05-01,10:51:00,12,5,5.06,Credit Card,In-store,3,,0.0
20970,496,2024-02-13,16:36:00,19,4,3.74,Mobile Pay,In-store,2,2,2.08
20971,680,2023-06-22,11:06:00,1,4,6.17,Mobile Pay,Online,,2,4.85
20972,758,2023-06-22,17:36:00,19,5,3.74,Cash,In-store,1,,0.0
20973,457,2024-03-19,12:33:00,21,4,4.82,Cash,In-store,2,3,4.82
20974,637,2023-09-09,08:11:00,15,4,3.78,Cash,Online,,,0.0
20975,546,2024-04-05,11:46:00,23,2,3.63,Credit Card,Online,,,0.0
20976,641,2024-03-18,14:18:00,14,2,4.33,Mobile Pay,In-store,2,,0.0
20977,470,2023-12-06,19:54:00,8,4,4.66,Credit Card,In-store,3,,0.0
20978,566,2024-04-13,20:26:00,16,5,4.89,Credit Card,Online,,,0.0
20979,130,2023-09-18,18:03:00,1,3,6.17,Mobile Pay,Online,,,0.0
20980,266,2023-09-26,11:21:00,5,2,4.36,Mobile Pay,Online,,,0.0
20981,189,2024-02-22,16:21:00,11,5,3.7,Mobile Pay,In-store,1,,0.0
20982,575,2024-04-15,19:17:00,4,4,5.53,Cash,Online,,3,4.42
20983,320,2024-03-28,18:20:00,5,2,4.36,Cash,In-store,2,1,1.79
20984,595,2023-08-01,12:27:00,1,4,6.17,Cash,Online,,,0.0
20985,755,2023-10-16,12:38:00,18,2,5.14,Cash,Online,,2,2.91
20986,650,2023-08-20,13:21:00,18,2,5.14,Mobile Pay,Online,,5,1.03
20987,800,2024-03-18,11:34:00,21,4,4.82,Cash,Online,,,0.0
20988,243,2023-06-23,15:49:00,24,3,2.96,Mobile Pay,Online,,,0.0
20989,213,2024-02-13,13:23:00,23,3,3.63,Mobile Pay,In-store,1,,0.0
20990,169,2023-06-29,11:05:00,8,3,4.66,Mobile Pay,In-store,1,,0.0
20991,456,2024-02-14,16:44:00,1,4,6.17,Credit Card,In-store,3,,0.0
20992,787,2023-06-25,13:12:00,15,3,3.78,Cash,Online,,,0.0
20993,803,2023-07-28,08:54:00,10,5,3.41,Credit Card,Online,,,0.0
20994,391,2023-10-22,16:33:00,19,2,3.74,Cash,Online,,,0.0
20995,204,2024-03-16,15:27:00,15,2,3.78,Cash,In-store,1,,0.0
20996,108,2023-10-22,18:10:00,20,5,5.96,Mobile Pay,Online,,2,6.63
20997,201,2024-03-13,17:37:00,22,4,6.38,Credit Card,In-store,3,2,5.87
20998,675,2023-07-19,11:18:00,23,3,3.63,Credit Card,Online,,,0.0
20999,713,2023-10-17,18:57:00,20,3,5.96,Mobile Pay,In-store,3,2,1.95
21000,548,2023-11-30,08:00:00,20,1,5.96,Credit Card,Online,,4,1.58
21001,487,2024-05-30,18:53:00,17,3,3.59,Cash,In-store,2,,0.0
21002,664,2024-03-05,14:01:00,21,2,4.82,Cash,Online,,3,2.35
21003,711,2024-04-21,18:23:00,6,5,3.51,Cash,In-store,3,,0.0
21004,515,2024-01-10,17:13:00,18,5,5.14,Mobile Pay,In-store,1,,0.0
21005,384,2024-03-20,12:58:00,5,4,4.36,Mobile Pay,Online,,,0.0
21006,143,2023-06-21,10:05:00,8,4,4.66,Mobile Pay,Online,,,0.0
21007,372,2023-09-24,13:55:00,4,3,5.53,Cash,In-store,2,,0.0
21008,757,2023-06-07,11:48:00,9,1,3.04,Credit Card,Online,,,0.0
21009,591,2023-12-21,17:41:00,17,1,3.59,Credit Card,Online,,,0.0
21010,465,2023-12-27,11:10:00,18,1,5.14,Cash,In-store,1,,0.0
21011,786,2024-01-27,09:25:00,13,5,3.41,Credit Card,In-store,1,,0.0
21012,444,2024-01-22,11:41:00,7,4,3.43,Mobile Pay,Online,,,0.0
21013,437,2024-05-15,19:33:00,11,3,3.7,Cash,Online,,,0.0
21014,520,2023-07-23,12:55:00,21,3,4.82,Cash,In-store,1,,0.0
21015,317,2023-07-05,11:41:00,1,1,6.17,Credit Card,In-store,3,5,0.68
21016,385,2023-12-08,11:32:00,18,4,5.14,Credit Card,In-store,1,,0.0
21017,371,2024-06-04,10:11:00,9,1,3.04,Cash,In-store,3,,0.0
21018,158,2023-06-06,17:05:00,12,5,5.06,Mobile Pay,Online,,1,4.77
21019,494,2024-01-28,17:36:00,2,1,4.32,Credit Card,In-store,3,,0.0
21020,195,2024-05-29,16:09:00,7,1,3.43,Credit Card,Online,,1,0.55
21021,509,2024-02-25,12:51:00,22,3,6.38,Mobile Pay,In-store,2,,0.0
21022,596,2023-10-15,09:22:00,12,5,5.06,Cash,Online,,1,7.36
21023,642,2024-02-06,11:31:00,7,4,3.43,Cash,Online,,,0.0
21024,384,2023-10-17,18:52:00,9,4,3.04,Credit Card,In-store,3,5,1.52
21025,724,2024-01-15,13:44:00,16,5,4.89,Credit Card,In-store,3,,0.0
21026,126,2024-04-01,18:57:00,4,3,5.53,Mobile Pay,Online,,1,4.79
21027,176,2024-05-22,15:02:00,23,5,3.63,Cash,In-store,1,,0.0
21028,117,2024-03-20,10:31:00,24,5,2.96,Mobile Pay,In-store,1,,0.0
21029,430,2023-06-23,15:25:00,8,2,4.66,Credit Card,Online,,,0.0
21030,567,2024-04-24,10:47:00,3,5,2.83,Credit Card,In-store,2,,0.0
21031,726,2024-04-19,12:21:00,23,5,3.63,Cash,In-store,2,,0.0
21032,697,2023-12-03,18:25:00,5,3,4.36,Mobile Pay,Online,,5,2.25
21033,391,2024-02-11,19:35:00,6,2,3.51,Credit Card,Online,,,0.0
21034,730,2023-09-30,15:06:00,21,3,4.82,Mobile Pay,In-store,2,3,2.98
21035,806,2023-08-27,12:09:00,25,3,6.48,Mobile Pay,Online,,,0.0
21036,597,2024-02-18,08:43:00,3,5,2.83,Mobile Pay,In-store,1,,0.0
21037,506,2023-11-27,18:39:00,22,5,6.38,Credit Card,Online,,4,7.13
21038,785,2024-02-22,10:55:00,2,5,4.32,Cash,In-store,1,5,5.39
21039,778,2023-10-19,20:45:00,5,5,4.36,Credit Card,In-store,3,,0.0
21040,417,2024-04-02,16:06:00,11,1,3.7,Cash,In-store,3,,0.0
21041,764,2024-02-12,12:10:00,23,5,3.63,Cash,In-store,1,,0.0
21042,171,2023-06-08,11:22:00,18,1,5.14,Mobile Pay,In-store,1,,0.0
21043,714,2023-09-13,10:46:00,21,2,4.82,Credit Card,In-store,1,,0.0
21044,784,2023-07-06,12:53:00,23,1,3.63,Cash,Online,,,0.0
21045,214,2024-06-01,12:30:00,12,2,5.06,Credit Card,Online,,1,1.74
21046,567,2023-11-16,09:32:00,24,3,2.96,Cash,In-store,1,,0.0
21047,610,2023-10-07,16:31:00,18,1,5.14,Cash,Online,,3,0.73
21048,590,2023-06-20,12:25:00,6,3,3.51,Credit Card,Online,,,0.0
21049,327,2023-10-23,13:29:00,2,2,4.32,Credit Card,Online,,3,1.72
21050,461,2024-03-11,17:50:00,6,1,3.51,Mobile Pay,Online,,4,0.48
21051,385,2024-01-27,14:15:00,9,4,3.04,Cash,Online,,3,2.98
21052,240,2023-10-13,08:30:00,5,4,4.36,Credit Card,Online,,,0.0
21053,763,2023-06-10,18:04:00,8,2,4.66,Credit Card,In-store,3,,0.0
21054,362,2024-05-19,12:14:00,10,5,3.41,Credit Card,Online,,,0.0
21055,585,2024-06-04,12:57:00,12,4,5.06,Credit Card,In-store,3,,0.0
21056,621,2023-10-23,08:03:00,17,4,3.59,Mobile Pay,Online,,4,3.16
21057,258,2023-09-12,11:50:00,16,2,4.89,Mobile Pay,Online,,,0.0
21058,655,2023-11-15,09:56:00,2,5,4.32,Mobile Pay,In-store,1,3,3.44
21059,626,2023-09-15,08:18:00,23,4,3.63,Mobile Pay,Online,,,0.0
21060,707,2024-04-04,20:57:00,17,1,3.59,Cash,Online,,,0.0
21061,248,2023-09-15,17:43:00,24,3,2.96,Cash,Online,,,0.0
21062,538,2024-05-04,17:33:00,20,3,5.96,Cash,Online,,,0.0
21063,795,2024-03-08,18:48:00,24,4,2.96,Credit Card,Online,,,0.0
21064,427,2024-02-24,12:42:00,13,4,3.41,Mobile Pay,In-store,2,,0.0
21065,502,2024-01-15,16:35:00,11,3,3.7,Cash,Online,,,0.0
21066,634,2023-11-29,20:59:00,17,5,3.59,Cash,Online,,,0.0
21067,796,2023-07-09,08:34:00,14,5,4.33,Cash,In-store,1,,0.0
21068,673,2023-10-06,18:38:00,22,1,6.38,Cash,In-store,1,,0.0
21069,737,2024-02-26,11:02:00,17,1,3.59,Credit Card,In-store,3,,0.0
21070,398,2023-07-23,08:40:00,18,1,5.14,Cash,Online,,5,1.5
21071,187,2023-08-06,15:30:00,24,4,2.96,Cash,Online,,,0.0
21072,376,2024-04-24,12:09:00,1,2,6.17,Cash,In-store,2,,0.0
21073,434,2023-11-18,20:02:00,20,4,5.96,Credit Card,Online,,,0.0
21074,600,2023-09-24,16:29:00,22,1,6.38,Credit Card,Online,,,0.0
21075,661,2023-09-01,19:18:00,21,4,4.82,Cash,In-store,2,,0.0
21076,399,2023-06-16,10:10:00,10,1,3.41,Cash,Online,,5,0.71
21077,539,2024-06-02,15:29:00,24,2,2.96,Mobile Pay,Online,,,0.0
21078,725,2023-06-24,10:02:00,6,1,3.51,Credit Card,Online,,,0.0
21079,222,2023-08-12,17:07:00,19,2,3.74,Mobile Pay,In-store,3,,0.0
21080,750,2024-02-22,11:45:00,22,4,6.38,Mobile Pay,In-store,2,,0.0
21081,578,2023-12-05,14:42:00,10,4,3.41,Mobile Pay,In-store,2,,0.0
21082,566,2023-10-29,12:53:00,17,4,3.59,Mobile Pay,Online,,,0.0
21083,577,2023-10-30,10:53:00,23,3,3.63,Cash,In-store,1,,0.0
21084,536,2023-08-03,16:38:00,9,3,3.04,Cash,Online,,,0.0
21085,267,2023-12-24,13:01:00,19,5,3.74,Cash,In-store,3,,0.0
21086,206,2023-08-17,13:47:00,10,5,3.41,Mobile Pay,Online,,,0.0
21087,146,2023-11-24,17:43:00,15,4,3.78,Cash,Online,,,0.0
21088,765,2024-03-17,14:07:00,25,3,6.48,Credit Card,In-store,2,,0.0
21089,365,2023-12-11,15:01:00,13,1,3.41,Mobile Pay,Online,,,0.0
21090,242,2023-06-07,10:12:00,1,5,6.17,Credit Card,In-store,1,,0.0
21091,781,2024-01-03,09:36:00,3,4,2.83,Credit Card,Online,,,0.0
21092,167,2023-08-08,17:18:00,2,4,4.32,Cash,Online,,,0.0
21093,721,2023-09-07,09:57:00,10,3,3.41,Mobile Pay,Online,,3,1.85
21094,684,2024-02-20,20:09:00,16,3,4.89,Cash,Online,,,0.0
21095,399,2024-01-02,08:30:00,8,4,4.66,Mobile Pay,In-store,1,,0.0
21096,513,2024-03-27,09:58:00,16,2,4.89,Credit Card,Online,,2,1.71
21097,306,2024-03-17,10:27:00,14,1,4.33,Credit Card,Online,,,0.0
21098,321,2024-01-20,16:05:00,24,4,2.96,Cash,Online,,,0.0
21099,526,2024-03-12,13:48:00,25,3,6.48,Credit Card,In-store,3,,0.0
21100,613,2024-05-05,17:09:00,10,3,3.41,Mobile Pay,In-store,3,,0.0
21101,349,2023-09-09,17:25:00,23,2,3.63,Mobile Pay,In-store,2,,0.0
21102,610,2023-08-02,17:33:00,12,4,5.06,Cash,In-store,1,,0.0
21103,147,2024-03-05,10:39:00,16,5,4.89,Cash,Online,,4,5.68
21104,577,2023-10-02,10:38:00,6,4,3.51,Credit Card,In-store,3,,0.0
21105,442,2023-11-06,16:18:00,25,5,6.48,Cash,Online,,,0.0
21106,736,2024-05-08,13:37:00,5,1,4.36,Mobile Pay,Online,,,0.0
21107,230,2023-12-28,08:47:00,18,3,5.14,Mobile Pay,In-store,3,,0.0
21108,290,2024-01-28,13:12:00,19,1,3.74,Mobile Pay,Online,,,0.0
21109,152,2023-11-16,20:48:00,22,3,6.38,Cash,Online,,,0.0
21110,733,2023-08-17,18:34:00,14,4,4.33,Cash,Online,,,0.0
21111,138,2023-10-14,14:46:00,11,1,3.7,Credit Card,In-store,1,5,0.88
21112,391,2024-05-16,15:49:00,10,5,3.41,Credit Card,In-store,3,,0.0
21113,718,2023-11-12,14:45:00,17,1,3.59,Cash,Online,,,0.0
21114,579,2023-08-03,08:16:00,3,4,2.83,Mobile Pay,Online,,,0.0
21115,733,2023-12-06,13:14:00,18,5,5.14,Credit Card,In-store,2,,0.0
21116,209,2024-05-03,08:36:00,14,3,4.33,Mobile Pay,In-store,1,4,2.8
21117,650,2024-01-04,10:22:00,20,5,5.96,Cash,Online,,,0.0
21118,753,2024-01-06,14:15:00,7,3,3.43,Mobile Pay,In-store,2,,0.0
21119,537,2023-09-24,18:14:00,11,3,3.7,Credit Card,In-store,3,3,1.85
21120,769,2024-01-17,16:05:00,25,1,6.48,Credit Card,In-store,2,,0.0
21121,647,2023-12-17,20:11:00,9,1,3.04,Mobile Pay,Online,,1,0.86
21122,517,2024-04-14,16:01:00,4,3,5.53,Credit Card,In-store,3,2,2.24
21123,554,2023-07-11,11:53:00,9,4,3.04,Cash,Online,,,0.0
21124,173,2023-07-09,14:49:00,1,1,6.17,Credit Card,Online,,,0.0
21125,492,2024-05-12,10:05:00,16,5,4.89,Cash,Online,,,0.0
21126,651,2024-05-03,11:13:00,20,4,5.96,Mobile Pay,Online,,3,7.1
21127,235,2024-04-26,09:03:00,15,5,3.78,Cash,In-store,2,,0.0
21128,497,2023-11-18,14:09:00,22,4,6.38,Mobile Pay,In-store,3,1,4.71
21129,790,2023-08-10,19:49:00,17,2,3.59,Mobile Pay,In-store,2,,0.0
21130,140,2024-03-28,09:28:00,14,3,4.33,Cash,In-store,1,,0.0
21131,303,2023-11-12,11:58:00,9,4,3.04,Mobile Pay,Online,,,0.0
21132,591,2024-03-05,10:39:00,7,3,3.43,Credit Card,Online,,3,2.5
21133,304,2023-12-16,15:42:00,8,4,4.66,Credit Card,In-store,2,5,3.43
21134,295,2023-07-20,14:42:00,9,1,3.04,Mobile Pay,Online,,,0.0
21135,105,2023-06-13,14:35:00,13,2,3.41,Cash,Online,,,0.0
21136,210,2024-02-08,13:33:00,12,4,5.06,Cash,Online,,,0.0
21137,752,2023-10-31,17:50:00,3,4,2.83,Mobile Pay,In-store,2,,0.0
21138,141,2023-09-06,18:43:00,6,5,3.51,Credit Card,Online,,,0.0
21139,116,2024-01-06,17:52:00,5,1,4.36,Cash,In-store,3,1,0.65
21140,322,2023-08-12,11:57:00,16,5,4.89,Credit Card,In-store,2,1,5.72
21141,699,2023-10-22,20:02:00,17,5,3.59,Credit Card,In-store,3,4,2.79
21142,192,2024-04-19,09:47:00,3,5,2.83,Mobile Pay,In-store,3,,0.0
21143,609,2023-11-07,18:16:00,11,5,3.7,Mobile Pay,In-store,2,,0.0
21144,594,2023-10-20,14:34:00,25,2,6.48,Cash,In-store,2,,0.0
21145,485,2023-07-02,20:20:00,24,3,2.96,Cash,In-store,1,5,2.53
21146,678,2023-07-14,11:47:00,17,3,3.59,Cash,In-store,2,,0.0
21147,703,2023-08-21,15:06:00,19,5,3.74,Cash,Online,,,0.0
21148,694,2023-12-17,09:53:00,17,2,3.59,Mobile Pay,In-store,1,,0.0
21149,336,2024-03-11,08:33:00,18,5,5.14,Mobile Pay,Online,,,0.0
21150,784,2024-05-14,13:42:00,25,1,6.48,Cash,In-store,2,,0.0
21151,329,2023-06-09,09:28:00,1,5,6.17,Cash,Online,,,0.0
21152,598,2024-02-19,16:12:00,9,6,3.04,Mobile Pay,In-store,3,,0.0
21153,514,2023-11-11,13:32:00,2,2,4.32,Cash,In-store,3,,0.0
21154,359,2024-05-25,20:09:00,11,5,3.7,Credit Card,In-store,1,,0.0
21155,764,2023-10-07,20:25:00,18,1,5.14,Mobile Pay,Online,,,0.0
21156,352,2024-01-12,10:14:00,4,1,5.53,Cash,In-store,1,,0.0
21157,773,2023-07-27,20:22:00,10,3,3.41,Cash,Online,,,0.0
21158,260,2024-01-10,14:57:00,5,3,4.36,Credit Card,In-store,1,2,2.74
21159,599,2023-08-07,19:50:00,18,5,5.14,Mobile Pay,In-store,1,3,5.97
21160,684,2024-02-09,11:50:00,11,4,3.7,Mobile Pay,In-store,2,,0.0
21161,798,2024-03-19,19:06:00,10,3,3.41,Cash,Online,,,0.0
21162,622,2024-01-22,15:31:00,7,2,3.43,Mobile Pay,Online,,,0.0
21163,496,2023-12-27,18:31:00,15,3,3.78,Mobile Pay,Online,,,0.0
21164,585,2024-03-20,18:06:00,8,1,4.66,Cash,In-store,1,,0.0
21165,114,2024-01-27,14:18:00,6,4,3.51,Mobile Pay,Online,,3,1.73
21166,356,2023-11-18,12:32:00,4,2,5.53,Cash,Online,,,0.0
21167,333,2024-01-26,11:06:00,9,7,3.04,Mobile Pay,In-store,1,,0.0
21168,593,2024-01-13,12:53:00,11,1,3.7,Cash,In-store,1,,0.0
21169,726,2023-11-06,12:53:00,24,1,2.96,Credit Card,Online,,,0.0
21170,630,2024-03-17,11:07:00,11,4,3.7,Credit Card,Online,,3,4.33
21171,592,2024-01-15,16:59:00,23,1,3.63,Credit Card,Online,,,0.0
21172,249,2023-07-18,14:44:00,11,5,3.7,Credit Card,Online,,,0.0
21173,210,2023-08-28,18:40:00,21,4,4.82,Cash,Online,,,0.0
21174,209,2023-09-19,15:23:00,13,4,3.41,Credit Card,Online,,4,2.49
21175,627,2024-03-25,15:20:00,9,8,3.04,Mobile Pay,Online,,3,6.06
21176,614,2024-04-06,13:58:00,5,3,4.36,Credit Card,In-store,3,,0.0
21177,347,2024-01-31,12:27:00,25,3,6.48,Credit Card,Online,,,0.0
21178,217,2024-04-18,09:48:00,22,3,6.38,Mobile Pay,In-store,3,,0.0
21179,150,2024-01-30,10:32:00,25,5,6.48,Mobile Pay,In-store,1,,0.0
21180,374,2023-11-03,12:25:00,7,2,3.43,Cash,In-store,2,1,1.92
21181,150,2023-12-09,09:43:00,19,2,3.74,Credit Card,Online,,,0.0
21182,191,2024-03-03,12:14:00,15,5,3.78,Credit Card,In-store,2,,0.0
21183,131,2023-08-05,16:54:00,8,1,4.66,Credit Card,Online,,,0.0
21184,792,2023-09-06,16:29:00,12,4,5.06,Cash,In-store,1,,0.0
21185,308,2024-02-06,17:39:00,16,5,4.89,Cash,In-store,3,1,7.28
21186,652,2023-10-25,10:42:00,1,2,6.17,Credit Card,In-store,2,,0.0
21187,612,2024-05-12,15:32:00,10,5,3.41,Cash,In-store,3,,0.0
21188,370,2023-08-27,14:36:00,25,1,6.48,Credit Card,In-store,1,,0.0
21189,163,2024-05-04,12:43:00,5,3,4.36,Credit Card,In-store,3,,0.0
21190,106,2023-10-11,17:29:00,16,2,4.89,Cash,Online,,,0.0
21191,430,2024-03-10,12:53:00,3,5,2.83,Mobile Pay,In-store,2,,0.0
21192,398,2024-01-11,11:54:00,24,4,2.96,Cash,In-store,1,,0.0
21193,227,2024-03-15,11:57:00,10,3,3.41,Credit Card,In-store,3,,0.0
21194,748,2023-09-08,14:23:00,16,5,4.89,Mobile Pay,In-store,2,,0.0
21195,480,2023-11-30,14:37:00,17,1,3.59,Cash,In-store,3,,0.0
21196,173,2023-12-06,08:11:00,19,2,3.74,Mobile Pay,Online,,,0.0
21197,137,2024-01-07,13:59:00,24,3,2.96,Cash,Online,,,0.0
21198,802,2024-03-18,11:23:00,5,1,4.36,Cash,Online,,,0.0
21199,104,2024-03-20,12:37:00,21,5,4.82,Credit Card,In-store,2,,0.0
21200,645,2023-07-31,20:44:00,17,5,3.59,Cash,In-store,3,,0.0
21201,176,2023-07-13,20:43:00,22,1,6.38,Credit Card,Online,,,0.0
21202,137,2023-07-06,16:33:00,12,4,5.06,Cash,In-store,2,,0.0
21203,448,2024-01-04,08:48:00,21,4,4.82,Cash,In-store,2,,0.0
21204,691,2024-01-09,16:56:00,19,2,3.74,Credit Card,Online,,,0.0
21205,216,2023-10-01,18:47:00,8,3,4.66,Credit Card,In-store,1,,0.0
21206,234,2023-08-29,18:37:00,14,4,4.33,Cash,In-store,3,,0.0
21207,298,2023-06-21,16:02:00,2,3,4.32,Cash,Online,,,0.0
21208,519,2023-12-18,16:35:00,7,4,3.43,Mobile Pay,In-store,3,,0.0
21209,467,2023-07-11,13:40:00,3,3,2.83,Credit Card,In-store,2,5,2.32
21210,460,2023-09-22,17:47:00,3,2,2.83,Credit Card,Online,,,0.0
21211,709,2023-11-17,12:49:00,12,5,5.06,Credit Card,Online,,,0.0
21212,759,2024-02-18,14:56:00,5,1,4.36,Credit Card,In-store,3,,0.0
21213,325,2024-01-11,10:33:00,11,5,3.7,Cash,In-store,1,,0.0
21214,641,2024-04-02,09:50:00,16,4,4.89,Credit Card,Online,,,0.0
21215,809,2024-01-15,13:01:00,8,5,4.66,Mobile Pay,In-store,2,,0.0
21216,717,2023-07-27,14:55:00,25,2,6.48,Cash,Online,,,0.0
21217,283,2023-12-30,19:22:00,12,4,5.06,Cash,In-store,3,,0.0
21218,773,2023-11-29,08:19:00,10,3,3.41,Credit Card,Online,,1,1.49
21219,810,2023-11-01,15:51:00,15,2,3.78,Credit Card,Online,,5,1.61
21220,634,2023-09-22,20:26:00,13,2,3.41,Cash,In-store,2,,0.0
21221,207,2023-08-27,15:35:00,10,3,3.41,Credit Card,In-store,3,,0.0
21222,153,2024-01-26,12:21:00,23,4,3.63,Cash,Online,,,0.0
21223,127,2024-02-23,19:28:00,17,4,3.59,Cash,In-store,2,2,3.42
21224,725,2024-04-17,20:45:00,19,5,3.74,Credit Card,In-store,3,,0.0
21225,736,2023-12-10,17:49:00,21,5,4.82,Credit Card,Online,,,0.0
21226,715,2024-05-14,15:17:00,7,3,3.43,Mobile Pay,Online,,5,1.85
21227,369,2023-10-10,14:32:00,14,2,4.33,Credit Card,In-store,1,,0.0
21228,718,2023-10-06,19:23:00,2,4,4.32,Credit Card,In-store,2,,0.0
21229,451,2023-06-16,13:18:00,7,2,3.43,Mobile Pay,In-store,2,2,1.29
21230,513,2024-02-06,17:19:00,4,1,5.53,Mobile Pay,In-store,2,,0.0
21231,268,2024-01-02,08:44:00,14,3,4.33,Cash,Online,,,0.0
21232,319,2023-06-15,16:28:00,17,5,3.59,Credit Card,In-store,1,,0.0
21233,776,2023-11-11,14:27:00,2,1,4.32,Mobile Pay,In-store,3,,0.0
21234,701,2023-11-27,15:31:00,21,3,4.82,Credit Card,In-store,3,3,3.88
21235,806,2023-09-26,20:14:00,16,3,4.89,Mobile Pay,Online,,,0.0
21236,491,2023-07-28,14:16:00,5,5,4.36,Credit Card,In-store,1,,0.0
21237,241,2024-04-27,14:16:00,19,2,3.74,Credit Card,In-store,2,,0.0
21238,801,2023-10-30,14:51:00,18,4,5.14,Cash,Online,,1,2.28
21239,808,2023-09-04,15:38:00,6,4,3.51,Cash,Online,,,0.0
21240,634,2024-03-18,19:46:00,16,2,4.89,Credit Card,Online,,,0.0
21241,813,2023-11-18,20:06:00,9,4,3.04,Cash,In-store,3,,0.0
21242,458,2023-10-11,09:26:00,16,4,4.89,Credit Card,Online,,4,4.63
21243,259,2023-11-08,20:05:00,14,1,4.33,Credit Card,In-store,3,,0.0
21244,601,2024-01-15,09:55:00,8,2,4.66,Mobile Pay,Online,,,0.0
