transaction_id,customer_id,date,time,(No column name),product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
18116,517,1/30/2024,14:55,14:55,3,1,2.83,Mobile Pay,In-store,2,1,0.36
18117,372,10/13/2023,16:34,16:34,22,3,6.38,Cash,In-store,3,,0
18118,315,12/22/2023,11:37,11:37,19,4,3.74,Mobile Pay,In-store,3,2,2.19
18119,518,12/10/2023,18:59,18:59,5,4,4.36,Mobile Pay,Online,,,0
18120,459,9/15/2023,8:01,8:01,13,5,3.41,Cash,In-store,2,,0
18121,147,1/10/2024,13:09,13:09,24,1,2.96,Cash,In-store,1,,0
18122,288,10/1/2023,14:31,14:31,3,3,2.83,Cash,In-store,1,,0
18123,646,3/13/2024,12:17,12:17,17,5,3.59,Credit Card,In-store,3,,0
18124,663,8/7/2023,16:29,16:29,9,3,3.04,Mobile Pay,Online,,,0
18125,192,10/13/2023,8:14,8:14,11,4,3.7,Mobile Pay,In-store,1,5,4.35
18126,604,11/2/2023,19:45,19:45,24,2,2.96,Credit Card,In-store,3,,0
18127,550,12/25/2023,20:00,20:00,26,3,6.48,Mobile Pay,Online,,,0
18128,440,4/1/2024,19:24,19:24,14,1,4.33,Mobile Pay,In-store,3,,0
18129,436,9/4/2023,8:58,8:58,6,5,3.51,Mobile Pay,Online,,,0
18130,304,7/10/2023,17:12,17:12,14,5,4.33,Credit Card,Online,,1,3.1
18131,141,7/7/2023,19:09,19:09,13,5,3.41,Cash,In-store,2,,0
18132,411,2/12/2024,10:39,10:39,6,5,3.51,Mobile Pay,In-store,1,,0
18133,125,7/3/2023,9:54,9:54,16,3,4.89,Cash,In-store,2,,0
18134,689,12/30/2023,12:30,12:30,3,1,2.83,Mobile Pay,In-store,3,,0
18135,119,2/12/2024,11:16,11:16,3,3,2.83,Mobile Pay,In-store,2,,0
18136,335,12/12/2023,11:19,11:19,19,4,3.74,Credit Card,In-store,2,,0
18137,649,1/6/2024,14:11,14:11,24,3,2.96,Mobile Pay,In-store,1,,0
18138,389,11/30/2023,18:38,18:38,19,1,3.74,Cash,Online,,,0
18139,197,9/14/2023,11:12,11:12,22,4,6.38,Mobile Pay,In-store,1,,0
18140,579,2/1/2024,10:20,10:20,19,1,3.74,Cash,Online,,,0
18141,120,2/15/2024,10:03,10:03,2,2,4.32,Cash,In-store,1,,0
18142,450,5/12/2024,12:38,12:38,11,4,3.7,Credit Card,In-store,2,,0
18143,530,10/21/2023,15:13,15:13,7,5,3.43,Cash,In-store,1,,0
18144,128,3/6/2024,12:30,12:30,24,3,2.96,Credit Card,In-store,3,,0
18145,444,2/13/2024,9:38,9:38,12,4,5.06,Cash,Online,,,0
18146,607,12/30/2023,19:16,19:16,2,3,4.32,Mobile Pay,Online,,1,3.39
18147,587,3/20/2024,20:41,20:41,7,4,3.43,Mobile Pay,In-store,2,,0
18148,438,11/16/2023,17:10,17:10,16,3,4.89,Mobile Pay,Online,,,0
18149,519,12/7/2023,15:29,15:29,3,1,2.83,Mobile Pay,In-store,3,,0
18150,219,5/19/2024,8:56,8:56,22,2,6.38,Cash,Online,,,0
18151,565,5/17/2024,20:41,20:41,21,5,4.82,Cash,In-store,2,,0
18152,166,3/4/2024,14:14,14:14,5,3,4.36,Cash,Online,,,0
18153,662,12/7/2023,13:54,13:54,23,1,3.63,Credit Card,Online,,,0
18154,358,1/18/2024,8:44,8:44,8,5,4.66,Credit Card,In-store,2,,0
18155,684,2/29/2024,20:12,20:12,19,5,3.74,Mobile Pay,In-store,2,1,3.58
18156,499,7/2/2023,14:03,14:03,1,4,6.17,Credit Card,In-store,3,,0
18157,466,5/18/2024,16:46,16:46,14,4,4.33,Cash,Online,,,0
18158,209,4/13/2024,17:55,17:55,20,2,5.96,Cash,In-store,1,,0
18159,447,6/14/2023,20:23,20:23,26,2,6.48,Mobile Pay,Online,,,0
18160,362,12/31/2023,14:33,14:33,5,3,4.36,Cash,In-store,3,,0
18161,406,7/7/2023,10:52,10:52,23,5,3.63,Cash,Online,,,0
18162,37,9/9/2023,9:59,9:59,21,4,4.82,Mobile Pay,In-store,2,,0
18163,538,6/19/2023,13:29,13:29,24,4,2.96,Credit Card,In-store,2,,0
18164,163,9/3/2023,18:30,18:30,2,5,4.32,Credit Card,In-store,1,,0
18165,683,5/14/2024,12:12,12:12,19,1,3.74,Cash,In-store,3,3,0.46
18166,295,12/17/2023,10:56,10:56,3,4,2.83,Cash,In-store,1,1,3.08
18167,211,4/2/2024,17:00,17:00,19,3,3.74,Cash,In-store,3,3,1.47
18168,368,11/22/2023,11:49,11:49,12,3,5.06,Credit Card,Online,,,0
18169,419,4/4/2024,19:25,19:25,12,3,5.06,Credit Card,In-store,2,5,2.31
18170,388,7/23/2023,10:47,10:47,9,4,3.04,Credit Card,In-store,1,,0
18171,421,11/20/2023,13:37,13:37,13,2,3.41,Cash,In-store,1,5,0.7
18172,445,7/9/2023,14:18,14:18,15,3,3.78,Mobile Pay,Online,,,0
18173,623,1/21/2024,20:14,20:14,6,3,3.51,Cash,In-store,2,1,2.52
18174,330,5/24/2024,13:03,13:03,21,3,4.82,Cash,In-store,3,5,1.86
18175,655,4/9/2024,8:26,8:26,3,4,2.83,Credit Card,Online,,3,1.36
18176,168,11/10/2023,14:42,14:42,18,1,5.14,Cash,Online,,,0
18177,615,8/18/2023,10:06,10:06,13,3,3.41,Mobile Pay,Online,,,0
18178,455,10/3/2023,19:27,19:27,23,3,3.63,Cash,In-store,1,,0
18179,341,3/27/2024,20:33,20:33,14,5,4.33,Credit Card,Online,,,0
18180,210,3/6/2024,17:33,17:33,23,4,3.63,Mobile Pay,In-store,2,,0
18181,175,5/21/2024,15:30,15:30,12,1,5.06,Credit Card,In-store,2,,0
18182,196,10/3/2023,8:56,8:56,1,5,6.17,Credit Card,In-store,1,,0
18183,269,10/20/2023,17:54,17:54,1,3,6.17,Mobile Pay,In-store,1,,0
18184,257,2/22/2024,15:29,15:29,1,3,6.17,Credit Card,In-store,2,1,2.95
18185,113,11/21/2023,15:29,15:29,1,1,6.17,Credit Card,In-store,2,5,1.32
18186,150,6/26/2023,12:18,12:18,26,1,6.48,Credit Card,Online,,,0
18187,165,12/16/2023,18:07,18:07,10,3,3.41,Mobile Pay,In-store,3,4,2.29
18188,429,5/26/2024,16:19,16:19,18,3,5.14,Cash,Online,,,0
18189,182,7/20/2023,11:42,11:42,24,2,2.96,Mobile Pay,Online,,,0
18190,548,10/2/2023,17:39,17:39,11,5,3.7,Cash,Online,,4,3.79
18191,557,8/27/2023,13:11,13:11,16,1,4.89,Cash,Online,,,0
18192,177,3/12/2024,11:10,11:10,6,2,3.51,Cash,In-store,3,5,1.34
18193,116,11/6/2023,10:26,10:26,5,4,4.36,Cash,In-store,2,,0
18194,471,7/23/2023,11:10,11:10,1,5,6.17,Credit Card,In-store,1,,0
18195,38,5/6/2024,16:01,16:01,23,3,3.63,Mobile Pay,In-store,3,2,1.31
18196,202,11/15/2023,15:52,15:52,12,1,5.06,Credit Card,Online,,5,1.41
18197,111,6/8/2023,13:29,13:29,1,4,6.17,Mobile Pay,Online,,5,4.81
18198,142,5/15/2024,18:58,18:58,23,5,3.63,Cash,In-store,3,,0
18199,420,9/22/2023,20:09,20:09,17,1,3.59,Mobile Pay,In-store,2,,0
18200,547,1/21/2024,19:23,19:23,14,2,4.33,Credit Card,In-store,3,,0
18201,496,7/8/2023,18:17,18:17,3,4,2.83,Mobile Pay,Online,,,0
18202,539,10/31/2023,19:39,19:39,10,5,3.41,Credit Card,In-store,1,,0
18203,579,12/20/2023,15:59,15:59,11,4,3.7,Credit Card,In-store,1,,0
18204,113,7/29/2023,20:29,20:29,19,4,3.74,Cash,In-store,2,1,3.95
18205,446,7/3/2023,15:25,15:25,1,5,6.17,Credit Card,Online,,,0
18206,668,12/22/2023,18:32,18:32,16,1,4.89,Credit Card,Online,,,0
18207,568,1/6/2024,14:03,14:03,18,5,5.14,Mobile Pay,In-store,3,,0
18208,106,12/6/2023,9:31,9:31,12,5,5.06,Credit Card,Online,,,0
18209,367,7/29/2023,19:16,19:16,11,1,3.7,Credit Card,In-store,2,2,0.8
18210,138,9/1/2023,16:22,16:22,17,1,3.59,Mobile Pay,Online,,,0
18211,275,10/4/2023,20:33,20:33,12,4,5.06,Mobile Pay,Online,,,0
18212,680,5/2/2024,12:25,12:25,2,2,4.32,Mobile Pay,In-store,3,,0
18213,388,11/12/2023,17:57,17:57,11,3,3.7,Mobile Pay,Online,,,0
18214,219,12/18/2023,14:07,14:07,17,2,3.59,Credit Card,In-store,2,,0
18215,464,8/25/2023,12:59,12:59,10,5,3.41,Mobile Pay,Online,,2,3.88
18216,705,10/8/2023,18:41,18:41,11,5,3.7,Cash,In-store,1,,0
18217,547,5/3/2024,16:40,16:40,7,2,3.43,Credit Card,In-store,3,,0
18218,469,6/9/2023,11:42,11:42,6,1,3.51,Mobile Pay,In-store,2,5,0.35
18219,234,10/1/2023,14:49,14:49,18,5,5.14,Credit Card,Online,,,0
18220,599,1/22/2024,18:33,18:33,9,3,3.04,Cash,Online,,,0
18221,281,4/22/2024,17:13,17:13,15,3,3.78,Credit Card,Online,,1,3.05
18222,672,2/19/2024,15:19,15:19,1,3,6.17,Mobile Pay,In-store,2,,0
18223,448,9/30/2023,11:46,11:46,17,2,3.59,Credit Card,In-store,3,5,1.04
18224,486,9/11/2023,14:30,14:30,22,4,6.38,Credit Card,Online,,4,3.28
18225,451,7/7/2023,14:12,14:12,12,1,5.06,Mobile Pay,In-store,3,,0
18226,349,3/20/2024,9:09,9:09,12,1,5.06,Cash,Online,,,0
18227,353,5/20/2024,13:20,13:20,24,1,2.96,Credit Card,Online,,1,0.67
18228,134,6/17/2023,20:00,20:00,10,5,3.41,Credit Card,In-store,2,,0
18229,349,9/14/2023,13:00,13:00,8,5,4.66,Cash,Online,,3,2.72
18230,595,1/6/2024,14:29,14:29,20,2,5.96,Credit Card,In-store,1,3,2.39
18231,533,12/10/2023,17:41,17:41,10,1,3.41,Cash,In-store,2,,0
18232,543,8/23/2023,19:15,19:15,17,2,3.59,Cash,In-store,3,,0
18233,591,11/18/2023,19:14,19:14,3,2,2.83,Cash,Online,,1,1.05
18234,198,9/30/2023,20:36,20:36,12,3,5.06,Cash,In-store,3,,0
18235,685,7/31/2023,14:03,14:03,6,2,3.51,Cash,In-store,1,,0
18236,658,4/19/2024,13:05,13:05,9,2,3.04,Cash,Online,,,0
18237,102,8/16/2023,13:31,13:31,12,2,5.06,Credit Card,In-store,1,,0
18238,182,5/31/2024,18:57,18:57,13,3,3.41,Cash,In-store,3,,0
18239,651,9/3/2023,18:42,18:42,23,4,3.63,Mobile Pay,In-store,1,,0
18240,97,2/23/2024,13:50,13:50,19,5,3.74,Mobile Pay,Online,,,0
18241,365,11/11/2023,20:22,20:22,22,2,6.38,Mobile Pay,Online,,,0
18242,627,7/22/2023,15:05,15:05,5,2,4.36,Mobile Pay,In-store,3,,0
18243,253,2/29/2024,18:03,18:03,13,1,3.41,Cash,Online,,3,0.95
18244,102,10/11/2023,18:26,18:26,9,5,3.04,Cash,In-store,2,,0
18245,118,12/30/2023,14:54,14:54,5,1,4.36,Credit Card,Online,,,0
18246,406,3/12/2024,10:35,10:35,1,3,6.17,Mobile Pay,In-store,1,,0
18247,233,2/16/2024,15:35,15:35,21,5,4.82,Credit Card,Online,,4,5.05
18248,212,8/10/2023,15:41,15:41,9,5,3.04,Credit Card,In-store,1,,0
18249,562,9/14/2023,15:34,15:34,22,5,6.38,Credit Card,Online,,,0
18250,449,8/7/2023,16:38,16:38,11,5,3.7,Credit Card,In-store,2,5,4.12
18251,589,11/4/2023,19:20,19:20,5,3,4.36,Cash,Online,,,0
18252,590,3/15/2024,18:19,18:19,7,3,3.43,Mobile Pay,In-store,1,,0
18253,150,10/6/2023,17:12,17:12,21,1,4.82,Credit Card,In-store,2,,0
18254,81,3/18/2024,14:00,14:00,19,1,3.74,Cash,Online,,,0
18255,105,10/10/2023,11:14,11:14,7,3,3.43,Cash,In-store,1,,0
18256,444,11/4/2023,15:27,15:27,20,4,5.96,Mobile Pay,Online,,,0
18257,577,1/25/2024,11:01,11:01,18,4,5.14,Mobile Pay,In-store,2,3,2.87
18258,676,3/22/2024,10:21,10:21,5,1,4.36,Cash,In-store,3,,0
18259,157,10/19/2023,20:21,20:21,26,3,6.48,Cash,In-store,3,4,5.53
18260,237,10/9/2023,18:05,18:05,17,1,3.59,Cash,In-store,1,,0
18261,286,1/9/2024,20:32,20:32,5,4,4.36,Cash,In-store,3,2,1.76
18262,544,2/6/2024,8:03,8:03,11,5,3.7,Credit Card,In-store,2,,0
18263,668,7/12/2023,14:34,14:34,11,5,3.7,Mobile Pay,In-store,2,5,4.13
18264,175,7/1/2023,13:54,13:54,9,5,3.04,Credit Card,Online,,3,2.22
18265,211,3/16/2024,18:37,18:37,14,3,4.33,Cash,In-store,3,,0
18266,331,7/10/2023,12:54,12:54,6,5,3.51,Cash,In-store,3,5,3.69
18267,303,3/10/2024,13:40,13:40,19,3,3.74,Credit Card,In-store,1,,0
18268,105,10/14/2023,17:11,17:11,21,4,4.82,Cash,Online,,,0
18269,489,10/19/2023,9:23,9:23,21,3,4.82,Mobile Pay,In-store,1,4,4.15
18270,526,6/4/2024,16:17,16:17,12,4,5.06,Mobile Pay,Online,,,0
18271,493,2/14/2024,19:42,19:42,13,4,3.41,Mobile Pay,In-store,1,,0
18272,110,11/1/2023,20:53,20:53,18,1,5.14,Mobile Pay,In-store,3,,0
18273,561,9/2/2023,9:08,9:08,16,3,4.89,Cash,In-store,3,,0
18274,624,6/11/2023,17:18,17:18,23,5,3.63,Cash,In-store,3,1,4.63
18275,402,5/19/2024,19:32,19:32,13,3,3.41,Credit Card,Online,,,0
18276,372,3/7/2024,9:02,9:02,17,4,3.59,Cash,Online,,,0
18277,254,6/9/2023,12:26,12:26,12,1,5.06,Credit Card,In-store,2,,0
18278,718,2/6/2024,9:01,9:01,12,3,5.06,Cash,Online,,5,2.55
18279,193,1/2/2024,20:04,20:04,5,2,4.36,Cash,In-store,2,,0
18280,266,2/17/2024,14:21,14:21,23,4,3.63,Cash,In-store,2,2,3.29
18281,608,6/18/2023,18:33,18:33,19,5,3.74,Credit Card,Online,,,0
18282,552,9/6/2023,11:33,11:33,7,2,3.43,Cash,Online,,,0
18283,715,7/27/2023,13:05,13:05,5,4,4.36,Credit Card,Online,,5,4.97
18284,463,9/30/2023,16:12,16:12,9,3,3.04,Mobile Pay,Online,,,0
18285,112,12/1/2023,19:16,19:16,1,4,6.17,Cash,In-store,1,3,3.92
18286,105,5/21/2024,12:10,12:10,1,3,6.17,Cash,Online,,,0
18287,638,11/19/2023,15:58,15:58,13,2,3.41,Credit Card,In-store,2,,0
18288,127,8/15/2023,9:03,9:03,4,1,5.53,Cash,In-store,1,2,0.62
18289,428,1/10/2024,16:31,16:31,5,5,4.36,Cash,Online,,4,6.48
18290,259,10/7/2023,14:15,14:15,11,4,3.7,Mobile Pay,Online,,,0
18291,436,10/14/2023,17:10,17:10,22,2,6.38,Cash,In-store,3,,0
18292,269,7/29/2023,12:14,12:14,22,5,6.38,Mobile Pay,Online,,,0
18293,120,6/20/2023,10:50,10:50,23,1,3.63,Cash,Online,,,0
18294,421,11/22/2023,18:11,18:11,16,3,4.89,Mobile Pay,In-store,1,,0
18295,235,12/15/2023,16:50,16:50,9,1,3.04,Credit Card,In-store,2,,0
18296,546,5/12/2024,8:31,8:31,13,4,3.41,Cash,In-store,1,,0
18297,672,3/10/2024,14:01,14:01,14,3,4.33,Credit Card,Online,,5,3.75
18298,361,1/21/2024,20:24,20:24,3,2,2.83,Mobile Pay,In-store,1,,0
18299,225,8/9/2023,17:37,17:37,1,1,6.17,Cash,Online,,,0
18300,326,1/1/2024,11:59,11:59,16,1,4.89,Cash,Online,,,0
18301,617,6/30/2023,9:13,9:13,16,5,4.89,Credit Card,In-store,1,3,5.81
18302,448,10/24/2023,9:53,9:53,9,5,3.04,Mobile Pay,In-store,1,,0
18303,652,1/16/2024,17:29,17:29,16,1,4.89,Cash,Online,,,0
18304,209,1/24/2024,10:41,10:41,14,2,4.33,Mobile Pay,Online,,,0
18305,217,12/21/2023,15:27,15:27,5,1,4.36,Mobile Pay,Online,,5,0.95
18306,535,1/12/2024,15:08,15:08,11,5,3.7,Credit Card,Online,,,0
18307,224,4/7/2024,8:00,8:00,12,5,5.06,Mobile Pay,In-store,2,,0
18308,576,9/22/2023,8:54,8:54,19,4,3.74,Cash,In-store,2,,0
18309,263,1/20/2024,19:16,19:16,10,5,3.41,Credit Card,Online,,5,4.1
18310,480,10/10/2023,16:08,16:08,22,1,6.38,Credit Card,Online,,5,0.7
18311,519,12/25/2023,15:32,15:32,21,4,4.82,Mobile Pay,In-store,2,,0
18312,320,6/24/2023,18:41,18:41,20,4,5.96,Cash,In-store,1,,0
18313,386,12/10/2023,13:57,13:57,17,2,3.59,Credit Card,Online,,,0
18314,545,11/28/2023,15:50,15:50,1,2,6.17,Cash,Online,,,0
18315,517,2/20/2024,19:33,19:33,26,5,6.48,Mobile Pay,Online,,,0
18316,222,2/16/2024,11:04,11:04,11,3,3.7,Credit Card,Online,,,0
18317,337,7/2/2023,14:49,14:49,5,3,4.36,Mobile Pay,In-store,2,2,2.3
18318,581,10/6/2023,8:30,8:30,14,5,4.33,Mobile Pay,In-store,3,,0
18319,214,5/2/2024,9:06,9:06,21,1,4.82,Credit Card,Online,,,0
18320,529,7/23/2023,15:17,15:17,7,1,3.43,Cash,Online,,,0
18321,350,11/24/2023,20:56,20:56,20,2,5.96,Mobile Pay,Online,,1,1.7
18322,172,7/1/2023,14:22,14:22,24,5,2.96,Credit Card,In-store,1,,0
18323,639,11/14/2023,8:06,8:06,15,1,3.78,Credit Card,Online,,,0
18324,705,3/31/2024,18:00,18:00,23,5,3.63,Credit Card,Online,,,0
18325,377,8/4/2023,15:10,15:10,13,3,3.41,Mobile Pay,In-store,2,,0
18326,651,11/20/2023,12:11,12:11,18,3,5.14,Credit Card,In-store,2,5,3.53
18327,484,10/23/2023,13:49,13:49,17,5,3.59,Mobile Pay,In-store,2,,0
18328,298,5/22/2024,9:38,9:38,3,4,2.83,Mobile Pay,In-store,3,,0
18329,631,5/27/2024,12:18,12:18,5,5,4.36,Credit Card,Online,,5,4.14
18330,507,8/13/2023,16:46,16:46,20,4,5.96,Mobile Pay,Online,,,0
18331,437,3/2/2024,15:32,15:32,11,1,3.7,Cash,Online,,,0
18332,588,10/4/2023,13:08,13:08,15,3,3.78,Credit Card,Online,,,0
18333,121,2/21/2024,20:30,20:30,2,3,4.32,Mobile Pay,In-store,3,,0
18334,151,5/10/2024,17:52,17:52,2,3,4.32,Mobile Pay,Online,,,0
18335,456,12/5/2023,14:15,14:15,5,1,4.36,Mobile Pay,In-store,3,,0
18336,196,3/9/2024,12:49,12:49,8,3,4.66,Cash,In-store,1,1,2.93
18337,325,12/29/2023,14:03,14:03,2,5,4.32,Credit Card,In-store,3,,0
18338,267,8/10/2023,19:16,19:16,24,2,2.96,Cash,Online,,4,0.71
18339,572,6/18/2023,17:59,17:59,9,5,3.04,Cash,In-store,2,,0
18340,554,8/22/2023,9:42,9:42,19,4,3.74,Credit Card,In-store,3,5,4.37
18341,644,9/8/2023,16:59,16:59,5,3,4.36,Credit Card,In-store,2,,0
18342,546,10/26/2023,13:35,13:35,23,2,3.63,Mobile Pay,Online,,5,1.76
18343,267,4/7/2024,9:39,9:39,4,3,5.53,Credit Card,In-store,2,,0
18344,693,3/18/2024,13:11,13:11,19,3,3.74,Mobile Pay,Online,,,0
18345,549,7/19/2023,16:15,16:15,18,4,5.14,Cash,Online,,,0
18346,315,5/20/2024,11:31,11:31,1,4,6.17,Credit Card,In-store,2,,0
18347,395,3/3/2024,10:16,10:16,23,4,3.63,Credit Card,Online,,,0
18348,503,7/20/2023,12:46,12:46,9,1,3.04,Credit Card,In-store,2,,0
18349,200,12/12/2023,11:48,11:48,9,4,3.04,Mobile Pay,In-store,2,,0
18350,155,4/22/2024,18:43,18:43,4,1,5.53,Credit Card,In-store,2,1,1.26
18351,355,11/16/2023,12:46,12:46,3,2,2.83,Cash,Online,,5,1.5
18352,505,3/6/2024,13:30,13:30,20,1,5.96,Credit Card,In-store,2,,0
18353,214,8/7/2023,19:43,19:43,18,3,5.14,Mobile Pay,In-store,2,,0
18354,703,6/1/2024,10:56,10:56,6,5,3.51,Cash,In-store,3,,0
18355,320,7/25/2023,16:25,16:25,7,1,3.43,Mobile Pay,In-store,2,5,0.42
18356,614,12/24/2023,11:48,11:48,6,2,3.51,Credit Card,Online,,,0
18357,274,5/8/2024,10:00,10:00,16,2,4.89,Cash,Online,,3,1.09
18358,278,12/30/2023,14:10,14:10,26,1,6.48,Cash,Online,,,0
18359,644,5/5/2024,11:59,11:59,7,2,3.43,Cash,In-store,1,,0
18360,655,9/29/2023,9:21,9:21,18,4,5.14,Mobile Pay,Online,,,0
18361,540,4/20/2024,19:06,19:06,10,3,3.41,Mobile Pay,In-store,2,,0
18362,712,6/10/2023,20:38,20:38,23,1,3.63,Mobile Pay,In-store,3,,0
18363,418,5/4/2024,8:12,8:12,26,2,6.48,Mobile Pay,In-store,3,2,3.27
18364,486,1/12/2024,16:29,16:29,1,3,6.17,Cash,Online,,,0
18365,710,9/1/2023,17:19,17:19,26,5,6.48,Credit Card,In-store,1,,0
18366,320,5/11/2024,20:15,20:15,23,5,3.63,Mobile Pay,In-store,2,4,4.77
18367,350,1/27/2024,12:44,12:44,13,5,3.41,Mobile Pay,Online,,1,4.51
18368,511,12/19/2023,17:53,17:53,12,5,5.06,Credit Card,Online,,,0
18369,377,7/6/2023,12:22,12:22,21,1,4.82,Cash,In-store,1,,0
18370,179,11/13/2023,14:09,14:09,20,2,5.96,Cash,In-store,2,3,1.55
18371,19,1/22/2024,16:11,16:11,21,2,4.82,Credit Card,In-store,3,,0
18372,617,1/12/2024,16:12,16:12,26,5,6.48,Mobile Pay,In-store,3,,0
18373,524,9/6/2023,19:20,19:20,10,3,3.41,Mobile Pay,In-store,3,,0
18374,102,3/2/2024,16:57,16:57,4,2,5.53,Cash,In-store,1,,0
18375,543,5/20/2024,17:45,17:45,10,2,3.41,Cash,Online,,,0
18376,699,11/14/2023,9:52,9:52,11,2,3.7,Mobile Pay,Online,,5,0.74
18377,451,11/16/2023,9:13,9:13,14,5,4.33,Mobile Pay,In-store,2,5,2.83
18378,488,10/17/2023,10:36,10:36,2,4,4.32,Mobile Pay,Online,,,0
18379,471,10/1/2023,10:24,10:24,3,4,2.83,Credit Card,In-store,1,3,2.17
18380,278,5/26/2024,13:24,13:24,24,5,2.96,Cash,Online,,,0
18381,685,10/28/2023,20:40,20:40,10,4,3.41,Mobile Pay,Online,,2,2.45
18382,279,3/15/2024,16:27,16:27,5,3,4.36,Mobile Pay,Online,,,0
18383,149,10/18/2023,11:58,11:58,17,3,3.59,Credit Card,Online,,,0
18384,376,8/14/2023,20:09,20:09,22,1,6.38,Credit Card,In-store,3,,0
18385,534,4/15/2024,15:38,15:38,26,5,6.48,Mobile Pay,Online,,,0
18386,117,12/10/2023,19:42,19:42,26,2,6.48,Mobile Pay,Online,,,0
18387,133,10/10/2023,18:29,18:29,16,2,4.89,Credit Card,In-store,3,3,1.89
18388,536,3/4/2024,19:54,19:54,3,3,2.83,Cash,Online,,,0
18389,504,3/11/2024,12:02,12:02,2,1,4.32,Credit Card,In-store,3,3,0.85
18390,364,11/11/2023,13:52,13:52,2,5,4.32,Mobile Pay,In-store,1,,0
18391,449,10/4/2023,12:20,12:20,26,1,6.48,Mobile Pay,In-store,2,,0
18392,616,8/30/2023,8:36,8:36,18,1,5.14,Credit Card,Online,,,0
18393,155,10/31/2023,15:58,15:58,6,5,3.51,Credit Card,Online,,,0
18394,246,1/24/2024,11:13,11:13,26,5,6.48,Cash,In-store,3,,0
18395,558,1/20/2024,10:43,10:43,13,2,3.41,Cash,In-store,1,,0
18396,407,6/11/2023,15:52,15:52,2,2,4.32,Cash,Online,,,0
18397,179,11/11/2023,13:34,13:34,12,4,5.06,Mobile Pay,Online,,,0
18398,136,2/19/2024,13:10,13:10,19,1,3.74,Mobile Pay,In-store,3,,0
18399,607,11/24/2023,9:51,9:51,22,4,6.38,Mobile Pay,Online,,,0
18400,328,10/9/2023,9:20,9:20,24,2,2.96,Credit Card,In-store,2,1,1.4
18401,659,2/26/2024,15:45,15:45,9,5,3.04,Credit Card,Online,,,0
18402,178,9/21/2023,20:37,20:37,11,2,3.7,Credit Card,In-store,3,,0
18403,400,7/3/2023,18:24,18:24,26,2,6.48,Cash,Online,,,0
18404,258,10/11/2023,14:32,14:32,1,5,6.17,Credit Card,Online,,4,4.91
18405,304,9/6/2023,17:15,17:15,21,2,4.82,Cash,In-store,1,,0
18406,441,2/17/2024,13:14,13:14,2,3,4.32,Credit Card,Online,,,0
18407,337,8/10/2023,11:17,11:17,6,5,3.51,Mobile Pay,Online,,,0
18408,443,7/10/2023,13:57,13:57,21,4,4.82,Credit Card,In-store,2,,0
18409,283,7/10/2023,10:36,10:36,2,2,4.32,Cash,Online,,,0
18410,468,2/2/2024,16:28,16:28,21,1,4.82,Credit Card,In-store,1,1,0.51
18411,220,2/5/2024,13:59,13:59,2,5,4.32,Credit Card,In-store,3,4,3.87
18412,571,6/9/2023,20:01,20:01,9,4,3.04,Credit Card,Online,,,0
18413,475,9/4/2023,18:37,18:37,26,5,6.48,Cash,Online,,,0
18414,486,12/15/2023,11:47,11:47,2,2,4.32,Cash,Online,,4,1.17
18415,229,6/25/2023,14:01,14:01,11,4,3.7,Mobile Pay,In-store,1,,0
18416,508,12/12/2023,18:09,18:09,11,5,3.7,Credit Card,Online,,,0
18417,220,10/22/2023,18:40,18:40,22,1,6.38,Credit Card,Online,,,0
18418,149,8/12/2023,20:14,20:14,4,2,5.53,Mobile Pay,In-store,2,,0
18419,126,11/7/2023,18:10,18:10,17,2,3.59,Mobile Pay,In-store,2,,0
18420,402,1/8/2024,11:39,11:39,7,3,3.43,Cash,Online,,,0
18421,492,3/20/2024,13:44,13:44,6,1,3.51,Cash,Online,,,0
18422,677,8/28/2023,8:21,8:21,6,2,3.51,Mobile Pay,In-store,1,5,1.69
18423,200,4/13/2024,12:30,12:30,22,3,6.38,Cash,Online,,,0
18424,194,2/16/2024,13:41,13:41,5,2,4.36,Credit Card,Online,,,0
18425,289,12/16/2023,17:58,17:58,18,2,5.14,Credit Card,Online,,,0
18426,174,8/26/2023,15:09,15:09,12,1,5.06,Cash,Online,,,0
18427,490,8/26/2023,20:31,20:31,13,5,3.41,Mobile Pay,Online,,2,2.18
18428,508,2/8/2024,14:11,14:11,11,3,3.7,Cash,In-store,3,,0
18429,392,12/24/2023,20:18,20:18,23,4,3.63,Mobile Pay,In-store,1,4,3.96
18430,449,8/29/2023,19:30,19:30,16,1,4.89,Credit Card,Online,,,0
18431,337,12/3/2023,17:37,17:37,1,1,6.17,Mobile Pay,Online,,1,1.39
18432,592,12/27/2023,17:58,17:58,22,2,6.38,Credit Card,In-store,1,5,3.61
18433,200,6/15/2023,15:00,15:00,15,1,3.78,Mobile Pay,In-store,1,,0
18434,337,12/30/2023,15:29,15:29,26,2,6.48,Credit Card,Online,,,0
18435,693,4/22/2024,11:46,11:46,7,4,3.43,Cash,Online,,,0
18436,125,6/2/2024,8:24,8:24,23,1,3.63,Mobile Pay,In-store,1,,0
18437,433,1/22/2024,19:16,19:16,19,5,3.74,Credit Card,In-store,2,,0
18438,178,4/2/2024,11:52,11:52,3,4,2.83,Cash,In-store,3,,0
18439,222,5/25/2024,12:01,12:01,23,3,3.63,Credit Card,In-store,2,,0
