transaction_id,customer_id,date,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
6929,383,2024-06-16,15,1,3.6,Cash,In-store,1.0,,0.0
2803,130,2024-06-16,6,1,2.1,Cash,In-store,3.0,,0.0
2382,395,2024-06-16,5,4,6.12,Credit Card,In-store,4.0,,0.0
8905,408,2024-06-16,15,8,2.84,Mobile Pay,Online,,,0.0
441,309,2024-06-16,5,1,3.07,Mobile Pay,In-store,4.0,,0.0
5212,168,2024-06-16,15,1,4.14,Cash,In-store,1.0,,0.0
7161,463,2024-06-16,6,1,2.25,Mobile Pay,In-store,2.0,,0.0
6635,208,2024-06-16,15,1,4.19,Cash,Online,,2.0,0.42
1715,168,2024-06-16,15,1,3.58,Mobile Pay,In-store,5.0,,0.0
2683,426,2024-06-16,21,1,6.16,Mobile Pay,In-store,1.0,,0.0
1596,187,2024-06-16,15,1,3.72,Cash,Online,,,0.0
3144,154,2024-06-16,15,1,3.47,Credit Card,Online,,,0.0
4127,542,2024-06-16,15,1,3.09,Credit Card,In-store,5.0,,0.0
4209,676,2024-06-16,15,7,3.68,Credit Card,Online,,,0.0
10640,590,2024-06-16,5,7,4.73,Cash,Online,,,0.0
10270,584,2024-06-16,15,1,8.89,Mobile Pay,Online,,,0.0
4802,332,2024-06-16,21,1,5.14,Mobile Pay,Online,,,0.0
9310,332,2024-06-16,15,1,7.38,Credit Card,In-store,1.0,,0.0
6449,644,2024-06-16,15,1,2.52,Cash,Online,,8.0,0.25
913,467,2024-06-16,15,1,3.27,Mobile Pay,Online,,,0.0
4267,665,2024-06-16,5,4,2.95,Cash,In-store,3.0,,0.0
2619,111,2024-06-16,15,8,4.19,Mobile Pay,Online,,,0.0
697,644,2024-06-17,21,1,5.8,Cash,In-store,2.0,,0.0
8251,427,2024-06-17,15,1,6.07,Credit Card,Online,,,0.0
9756,705,2024-06-17,15,3,2.76,Mobile Pay,Online,,,0.0
8147,484,2024-06-17,21,1,4.57,Credit Card,Online,,4.0,0.46
2481,304,2024-06-17,21,1,2.43,Cash,Online,,,0.0
7964,437,2024-06-17,5,3,2.87,Credit Card,Online,,1.0,0.57
1255,327,2024-06-17,5,1,8.37,Mobile Pay,Online,,,0.0
2182,282,2024-06-17,6,1,5.1,Credit Card,In-store,5.0,,0.0
5806,277,2024-06-17,5,1,5.34,Mobile Pay,In-store,3.0,,0.0
6345,109,2024-06-17,6,7,3.25,Cash,In-store,3.0,7.0,1.3
7134,341,2024-06-17,6,1,4.93,Credit Card,In-store,3.0,,0.0
1847,228,2024-06-17,15,3,2.67,Mobile Pay,In-store,5.0,10.0,0.53
9566,377,2024-06-17,15,1,3.56,Cash,In-store,3.0,,0.0
872,147,2024-06-17,15,1,6.74,Credit Card,In-store,4.0,,0.0
2072,636,2024-06-17,21,3,3.55,Mobile Pay,Online,,,0.0
5691,346,2024-06-17,21,1,5.74,Cash,In-store,5.0,,0.0
992,345,2024-06-17,15,1,5.82,Cash,In-store,1.0,1.0,0.58
48,117,2024-06-17,6,1,3.09,Mobile Pay,Online,,,0.0
7456,513,2024-06-17,5,1,2.47,Credit Card,Online,,,0.0
10773,693,2024-06-17,5,1,1.95,Credit Card,Online,,,0.0
5847,589,2024-06-17,15,3,5.07,Mobile Pay,In-store,4.0,,0.0
701,488,2024-06-17,15,1,5.14,Credit Card,Online,,,0.0
8338,469,2024-06-17,21,1,5.98,Credit Card,Online,,,0.0
5779,558,2024-06-17,6,1,5.97,Mobile Pay,Online,,,0.0
3984,117,2024-06-17,6,4,4.54,Cash,In-store,1.0,,0.0
4435,164,2024-06-17,15,1,2.55,Mobile Pay,In-store,4.0,,0.0
1817,299,2024-06-17,5,1,7.39,Credit Card,In-store,1.0,,0.0
10340,434,2024-06-17,15,1,5.04,Cash,In-store,4.0,,0.0
6462,202,2024-06-17,6,1,4.49,Credit Card,Online,,,0.0
9484,518,2024-06-17,6,1,7.42,Cash,In-store,4.0,,0.0
9433,717,2024-06-17,15,1,5.76,Cash,In-store,1.0,,0.0
5851,557,2024-06-17,15,1,4.76,Cash,In-store,4.0,2.0,0.48
1723,363,2024-06-17,5,3,5.57,Cash,In-store,3.0,6.0,1.11
1960,387,2024-06-17,15,1,4.31,Mobile Pay,Online,,,0.0
2137,489,2024-06-17,21,1,4.4,Credit Card,Online,,1.0,0.44
6522,680,2024-06-18,15,3,5.24,Mobile Pay,In-store,3.0,,0.0
8717,405,2024-06-18,21,1,4.02,Cash,Online,,,0.0
555,476,2024-06-18,5,1,8.6,Credit Card,In-store,2.0,2.0,0.86
5641,178,2024-06-18,21,1,4.04,Cash,Online,,,0.0
2878,245,2024-06-18,15,1,7.82,Credit Card,In-store,1.0,,0.0
7379,509,2024-06-18,21,4,5.26,Credit Card,Online,,,0.0
3482,630,2024-06-18,21,1,2.29,Mobile Pay,In-store,4.0,4.0,0.23
2807,195,2024-06-18,15,1,5.16,Credit Card,In-store,1.0,,0.0
141,260,2024-06-18,6,1,3.13,Credit Card,In-store,3.0,,0.0
5259,178,2024-06-18,21,1,6.37,Mobile Pay,In-store,1.0,1.0,0.64
4852,433,2024-06-18,15,1,5.11,Mobile Pay,In-store,4.0,,0.0
7834,355,2024-06-18,15,1,3.94,Cash,Online,,,0.0
776,431,2024-06-18,15,1,3.54,Mobile Pay,In-store,4.0,,0.0
7078,455,2024-06-18,15,1,4.4,Mobile Pay,In-store,4.0,,0.0
2938,404,2024-06-18,15,1,2.53,Credit Card,Online,,,0.0
5749,697,2024-06-18,6,1,7.61,Cash,Online,,,0.0
5833,492,2024-06-18,15,3,3.61,Credit Card,In-store,4.0,7.0,0.72
743,114,2024-06-18,6,1,2.67,Cash,In-store,2.0,,0.0
626,482,2024-06-18,21,1,4.3,Mobile Pay,In-store,1.0,,0.0
8733,475,2024-06-18,5,6,1.84,Cash,Online,,,0.0
372,178,2024-06-18,15,1,6.14,Mobile Pay,Online,,,0.0
5692,566,2024-06-18,5,4,2.84,Mobile Pay,Online,,,0.0
7577,712,2024-06-18,6,1,5.11,Cash,In-store,2.0,,0.0
4564,300,2024-06-18,15,1,7.68,Credit Card,Online,,,0.77
10694,718,2024-06-18,15,1,6.2,Mobile Pay,In-store,2.0,,0.0
7686,319,2024-06-18,15,4,4.05,Mobile Pay,Online,,,0.0
1536,442,2024-06-18,15,1,6.28,Credit Card,Online,,,0.0
10362,303,2024-06-18,15,1,6.89,Cash,Online,,,0.0
10729,664,2024-06-18,21,1,4.03,Cash,In-store,3.0,,0.0
1256,468,2024-06-18,5,1,5.76,Mobile Pay,Online,,,0.0
8244,155,2024-06-19,15,1,4.08,Cash,Online,,,0.0
5667,269,2024-06-19,21,1,4.16,Cash,In-store,4.0,,0.0
8978,176,2024-06-19,15,4,5.46,Mobile Pay,In-store,3.0,,0.0
2340,355,2024-06-19,21,1,2.24,Mobile Pay,Online,,,0.0
10595,172,2024-06-19,15,1,4.33,Credit Card,In-store,1.0,,0.0
276,168,2024-06-19,5,6,2.94,Credit Card,Online,,,0.0
2737,506,2024-06-19,15,1,4.1,Cash,Online,,,0.0
7741,130,2024-06-19,21,1,3.16,Cash,Online,,9.0,0.32
6391,380,2024-06-19,5,1,6.67,Cash,Online,,,0.0
9002,586,2024-06-19,15,1,3.6,Credit Card,In-store,4.0,8.0,0.36
309,638,2024-06-19,21,1,3.14,Credit Card,In-store,2.0,,0.0
6414,470,2024-06-19,6,1,6.37,Credit Card,Online,,,0.0
4655,661,2024-06-19,15,1,7.37,Cash,Online,,,0.0
7289,545,2024-06-19,5,1,4.29,Cash,Online,,,0.0
3079,596,2024-06-19,15,1,2.41,Credit Card,Online,,,0.0
820,498,2024-06-19,5,4,5.02,Cash,Online,,,0.0
6489,383,2024-06-19,15,1,6.29,Mobile Pay,In-store,2.0,,0.0
5083,486,2024-06-19,5,1,2.29,Credit Card,Online,,,0.0
7663,274,2024-06-19,5,1,4.15,Mobile Pay,Online,,,0.0
9248,687,2024-06-19,5,1,5.13,Cash,In-store,5.0,,0.0
6499,245,2024-06-19,21,7,8.15,Credit Card,Online,,,0.0
3603,522,2024-06-19,21,4,2.7,Mobile Pay,In-store,1.0,10.0,0.54
8450,271,2024-06-19,6,1,3.81,Credit Card,In-store,4.0,,0.0
6674,198,2024-06-19,21,1,4.0,Credit Card,Online,,2.0,0.4
7326,268,2024-06-19,15,1,3.58,Cash,In-store,2.0,,0.0
972,682,2024-06-19,15,4,6.15,Cash,Online,,,0.0
6287,183,2024-06-19,6,1,6.19,Mobile Pay,Online,,,0.0
7121,493,2024-06-19,15,1,5.57,Cash,Online,,,0.0
3495,700,2024-06-19,15,1,5.41,Cash,In-store,5.0,,0.0
3980,503,2024-06-20,21,1,5.94,Credit Card,In-store,3.0,,0.0
8210,508,2024-06-20,15,3,2.9,Cash,Online,,,0.0
1141,347,2024-06-20,6,1,4.08,Cash,In-store,1.0,,0.0
7915,333,2024-06-20,5,1,5.04,Mobile Pay,In-store,1.0,,0.0
6582,451,2024-06-20,6,3,5.36,Cash,Online,,,0.0
10942,609,2024-06-20,15,1,8.68,Cash,In-store,1.0,,0.0
6087,231,2024-06-20,21,4,6.41,Mobile Pay,Online,,,0.0
7616,698,2024-06-20,15,1,8.28,Cash,In-store,1.0,,0.0
1925,270,2024-06-20,15,1,6.08,Mobile Pay,Online,,1.0,0.61
5347,475,2024-06-20,15,1,5.82,Mobile Pay,Online,,,0.0
145,155,2024-06-20,15,1,5.52,Credit Card,Online,,6.0,0.55
8144,250,2024-06-20,6,1,6.45,Mobile Pay,Online,,1.0,0.64
8214,473,2024-06-20,5,1,3.28,Credit Card,In-store,3.0,,0.0
1703,123,2024-06-20,6,13,4.14,Mobile Pay,In-store,1.0,,0.0
3013,289,2024-06-20,21,1,3.26,Mobile Pay,Online,,,0.0
6492,652,2024-06-20,21,1,5.27,Cash,Online,,,0.0
4338,275,2024-06-20,6,6,3.57,Mobile Pay,Online,,,0.0
1633,471,2024-06-20,6,1,2.68,Cash,Online,,2.0,0.27
8487,609,2024-06-20,6,4,5.02,Mobile Pay,In-store,4.0,,0.0
7832,169,2024-06-20,21,1,5.38,Mobile Pay,In-store,4.0,,0.0
6177,661,2024-06-20,6,1,3.5,Cash,In-store,2.0,,0.0
7704,458,2024-06-20,6,13,3.43,Mobile Pay,Online,,3.0,2.06
10250,621,2024-06-20,6,1,3.81,Credit Card,In-store,4.0,,0.0
6647,444,2024-06-20,6,6,4.88,Credit Card,Online,,,0.0
6259,641,2024-06-20,15,1,3.18,Cash,In-store,3.0,,0.0
899,545,2024-06-20,15,1,5.19,Credit Card,In-store,1.0,,0.0
7412,418,2024-06-20,6,3,4.11,Cash,In-store,4.0,,0.0
4375,295,2024-06-20,15,3,6.47,Credit Card,Online,,,0.0
8530,117,2024-06-20,21,1,2.89,Mobile Pay,In-store,5.0,,0.0
4118,471,2024-06-20,21,4,3.19,Mobile Pay,In-store,4.0,1.0,0.64
5767,192,2024-06-21,15,1,9.2,Cash,Online,,,0.0
738,159,2024-06-21,21,1,4.26,Cash,Online,,,0.0
5909,229,2024-06-21,15,3,5.26,Mobile Pay,Online,,9.0,0.53
5270,177,2024-06-21,21,4,6.39,Cash,Online,,7.0,1.28
5931,656,2024-06-21,15,3,4.16,Mobile Pay,In-store,1.0,,0.0
6919,411,2024-06-21,21,1,3.45,Mobile Pay,In-store,4.0,,0.0
3638,542,2024-06-21,5,1,8.63,Mobile Pay,Online,,,0.0
2788,313,2024-06-21,15,3,4.03,Credit Card,Online,,,0.0
3169,626,2024-06-21,15,8,3.14,Mobile Pay,In-store,5.0,,0.0
9506,318,2024-06-21,15,1,5.7,Credit Card,In-store,1.0,,0.0
749,308,2024-06-21,5,1,3.61,Credit Card,Online,,,0.0
5290,593,2024-06-21,15,4,3.75,Mobile Pay,Online,,,0.75
3598,187,2024-06-21,6,1,6.25,Mobile Pay,In-store,3.0,,0.0
4710,650,2024-06-21,15,1,3.97,Mobile Pay,In-store,4.0,,0.0
10016,514,2024-06-21,21,3,2.46,Credit Card,Online,,,0.25
2050,522,2024-06-21,21,1,2.07,Credit Card,In-store,2.0,,0.0
10410,150,2024-06-21,21,10,5.66,Credit Card,Online,,,0.0
4748,471,2024-06-21,15,1,3.86,Credit Card,Online,,,0.0
569,601,2024-06-21,6,4,5.68,Mobile Pay,In-store,4.0,,0.0
8668,147,2024-06-21,15,3,4.75,Credit Card,Online,,,0.0
4488,684,2024-06-21,5,6,3.55,Mobile Pay,In-store,5.0,,0.0
3560,676,2024-06-21,15,8,3.6,Mobile Pay,Online,,,0.0
270,191,2024-06-21,5,1,4.34,Cash,Online,,6.0,0.43
8068,672,2024-06-21,6,1,4.15,Credit Card,In-store,2.0,,0.0
10353,658,2024-06-21,15,1,2.72,Credit Card,In-store,3.0,,0.0
3748,120,2024-06-21,21,1,2.9,Credit Card,In-store,5.0,,0.0
10961,591,2024-06-21,18,6,5.97,Cash,Online,,,0.0
5319,533,2024-06-21,6,1,3.17,Cash,In-store,3.0,,0.0
10651,643,2024-06-21,15,4,5.92,Mobile Pay,In-store,1.0,,0.0
6963,641,2024-06-21,15,3,4.54,Credit Card,In-store,5.0,,0.0
342,464,2024-06-21,15,3,3.22,Credit Card,In-store,3.0,,0.0
8914,400,2024-06-21,15,1,3.73,Mobile Pay,Online,,,0.0
7145,237,2024-06-21,15,7,5.44,Cash,In-store,2.0,,0.0
6497,594,2024-06-21,5,1,3.52,Mobile Pay,In-store,2.0,,0.0
664,291,2024-06-21,6,3,4.61,Credit Card,In-store,4.0,1.0,0.46
8615,393,2024-06-21,5,1,5.94,Cash,In-store,3.0,,0.0
7308,683,2024-06-22,6,1,2.37,Cash,In-store,2.0,3.0,0.24
5071,304,2024-06-22,6,6,8.48,Cash,Online,,,0.0
33,717,2024-06-22,15,1,3.67,Cash,In-store,4.0,,0.0
10752,133,2024-06-22,21,3,3.98,Mobile Pay,Online,,,0.0
10012,134,2024-06-22,15,1,2.44,Mobile Pay,Online,,,0.0
1310,140,2024-06-22,15,1,9.23,Mobile Pay,In-store,3.0,,0.0
4747,301,2024-06-22,5,4,5.36,Cash,Online,,6.0,1.07
7027,116,2024-06-22,15,1,8.63,Credit Card,Online,,,0.0
8358,694,2024-06-22,15,6,3.27,Credit Card,Online,,,0.0
8149,156,2024-06-22,5,1,6.07,Cash,In-store,3.0,,0.0
882,323,2024-06-22,15,1,7.42,Credit Card,Online,,,0.0
651,494,2024-06-22,5,3,6.65,Mobile Pay,Online,,3.0,0.66
10002,569,2024-06-22,5,1,3.04,Cash,In-store,1.0,9.0,0.3
2242,201,2024-06-22,15,1,5.18,Credit Card,Online,,,0.0
7048,402,2024-06-22,15,1,3.51,Mobile Pay,In-store,5.0,7.0,0.35
9808,641,2024-06-22,5,1,5.79,Credit Card,Online,,3.0,0.58
5584,329,2024-06-22,15,1,6.87,Credit Card,In-store,1.0,,0.0
1597,599,2024-06-22,6,6,4.58,Mobile Pay,In-store,4.0,,0.0
3205,148,2024-06-22,21,6,3.34,Mobile Pay,Online,,,0.0
2124,308,2024-06-22,21,1,3.91,Credit Card,Online,,,0.0
1894,296,2024-06-22,21,1,6.13,Credit Card,In-store,5.0,,0.0
5282,475,2024-06-22,6,1,2.88,Cash,In-store,1.0,,0.0
4327,607,2024-06-22,6,4,3.54,Cash,Online,,,0.0
1932,394,2024-06-22,15,1,3.03,Mobile Pay,In-store,5.0,,0.0
152,343,2024-06-22,5,1,3.31,Mobile Pay,Online,,,0.0
3924,413,2024-06-22,5,1,9.23,Credit Card,Online,,1.0,0.92
2526,261,2024-06-22,15,11,4.96,Mobile Pay,In-store,1.0,,0.0
7785,521,2024-06-22,15,1,7.13,Credit Card,Online,,,0.0
1130,364,2024-06-22,6,1,4.67,Credit Card,In-store,2.0,,0.0
6565,263,2024-06-22,15,4,3.79,Cash,In-store,5.0,,0.0
3846,710,2024-06-22,21,1,4.59,Cash,Online,,,0.0
10890,231,2024-06-22,6,1,6.11,Mobile Pay,In-store,5.0,,0.0
2665,609,2024-06-22,21,1,2.86,Cash,In-store,3.0,,0.29
4528,643,2024-06-22,6,1,3.7,Mobile Pay,In-store,5.0,,0.0
8268,105,2024-06-22,5,1,3.05,Cash,Online,,,0.0
3244,592,2024-06-22,15,1,3.12,Credit Card,In-store,1.0,,0.0
390,267,2024-06-22,5,4,2.51,Cash,Online,,,0.0
7124,269,2024-06-22,15,1,4.54,Mobile Pay,In-store,1.0,,0.0
4358,228,2024-06-23,15,1,3.59,Credit Card,In-store,4.0,,0.0
6726,640,2024-06-23,5,9,5.04,Cash,In-store,1.0,,0.0
9978,381,2024-06-23,15,1,3.77,Mobile Pay,In-store,5.0,,0.0
3245,513,2024-06-23,21,1,6.13,Mobile Pay,In-store,4.0,,0.0
6911,250,2024-06-23,15,1,3.87,Mobile Pay,In-store,4.0,,0.0
5513,333,2024-06-23,15,4,6.11,Mobile Pay,Online,,,0.0
7716,494,2024-06-23,15,10,4.79,Mobile Pay,Online,,3.0,2.88
598,675,2024-06-23,15,1,8.57,Cash,In-store,4.0,,0.0
5623,152,2024-06-23,21,1,5.04,Mobile Pay,Online,,,0.0
1190,714,2024-06-23,15,1,2.28,Credit Card,In-store,3.0,10.0,0.23
858,349,2024-06-23,5,1,5.21,Credit Card,Online,,,0.0
9521,346,2024-06-23,21,3,3.71,Cash,Online,,5.0,0.74
2644,198,2024-06-23,15,1,1.81,Cash,In-store,1.0,,0.0
8745,136,2024-06-23,21,1,8.13,Cash,In-store,1.0,,0.0
2233,594,2024-06-23,15,1,4.12,Cash,In-store,2.0,,0.0
10568,424,2024-06-23,5,6,3.34,Credit Card,Online,,,0.0
10605,429,2024-06-23,6,1,2.99,Credit Card,In-store,3.0,,0.0
5402,412,2024-06-23,21,1,2.46,Mobile Pay,Online,,,0.0
3978,365,2024-06-23,6,1,2.17,Cash,In-store,5.0,,0.0
7011,399,2024-06-23,15,1,3.95,Mobile Pay,In-store,3.0,,0.0
6690,181,2024-06-23,5,1,5.18,Mobile Pay,Online,,,0.0
8225,314,2024-06-23,15,9,3.06,Credit Card,In-store,5.0,,0.0
8652,582,2024-06-23,15,1,2.82,Cash,In-store,5.0,,0.0
919,325,2024-06-23,6,7,3.76,Mobile Pay,Online,,2.0,1.5
4720,149,2024-06-23,15,6,3.39,Credit Card,In-store,3.0,,0.0
5092,283,2024-06-23,15,1,4.55,Cash,In-store,4.0,,0.0
8208,680,2024-06-23,21,1,3.88,Mobile Pay,Online,,,0.0
2952,518,2024-06-23,15,1,3.37,Mobile Pay,In-store,3.0,,0.0
280,232,2024-06-23,21,1,9.02,Credit Card,In-store,3.0,,0.0
8910,178,2024-06-23,21,1,2.33,Cash,In-store,5.0,,0.0
7508,216,2024-06-23,15,1,5.76,Cash,In-store,5.0,,0.0
3577,689,2024-06-23,21,1,3.26,Cash,In-store,1.0,10.0,0.33
10056,650,2024-06-23,15,1,6.18,Mobile Pay,In-store,2.0,9.0,0.62
6325,707,2024-06-23,15,4,3.23,Mobile Pay,Online,,,0.0
7356,268,2024-06-23,21,1,6.13,Credit Card,In-store,2.0,,0.0
9209,200,2024-06-23,5,3,2.87,Mobile Pay,In-store,4.0,,0.0
9813,274,2024-06-23,15,1,3.65,Credit Card,Online,,,0.0
2173,333,2024-06-23,15,4,1.94,Mobile Pay,In-store,2.0,,0.0
8193,606,2024-06-23,5,1,5.23,Credit Card,In-store,2.0,,0.0
10547,598,2024-06-23,6,1,4.3,Credit Card,Online,,,0.0
2517,272,2024-06-23,15,1,4.63,Mobile Pay,In-store,5.0,,0.0
5019,356,2024-06-24,21,1,4.52,Credit Card,Online,,,0.0
7428,293,2024-06-24,6,6,3.42,Credit Card,In-store,4.0,,0.0
6560,674,2024-06-24,15,1,4.02,Mobile Pay,Online,,,0.0
10670,376,2024-06-24,21,1,2.27,Mobile Pay,In-store,3.0,,0.0
5566,567,2024-06-24,6,1,3.1,Cash,In-store,2.0,4.0,0.31
1614,394,2024-06-24,5,3,3.16,Cash,In-store,4.0,4.0,0.63
7203,505,2024-06-24,21,3,4.29,Credit Card,Online,,,0.0
7180,138,2024-06-24,15,1,2.66,Mobile Pay,Online,,2.0,0.27
3904,255,2024-06-24,21,1,5.3,Mobile Pay,Online,,,0.0
1985,505,2024-06-24,15,1,4.6,Mobile Pay,Online,,,0.0
5668,158,2024-06-24,6,9,1.77,Cash,In-store,2.0,,0.0
9370,102,2024-06-24,6,1,3.05,Credit Card,Online,,,0.0
10031,264,2024-06-24,15,1,3.27,Cash,In-store,1.0,,0.0
2825,120,2024-06-24,15,4,2.46,Credit Card,In-store,5.0,,0.0
4831,603,2024-06-24,6,3,6.42,Credit Card,Online,,,0.0
4985,462,2024-06-24,15,4,2.06,Credit Card,In-store,4.0,,0.0
6329,340,2024-06-24,6,7,3.32,Mobile Pay,Online,,,0.0
2931,603,2024-06-24,5,6,2.87,Cash,Online,,,0.0
9965,623,2024-06-24,21,3,3.89,Mobile Pay,Online,,,0.0
7518,226,2024-06-24,21,1,6.09,Cash,Online,,3.0,0.61
731,643,2024-06-24,5,1,2.4,Credit Card,Online,,,0.0
4971,214,2024-06-24,5,1,4.41,Cash,Online,,,0.0
427,509,2024-06-24,21,1,4.22,Cash,Online,,,0.0
4636,681,2024-06-24,15,1,4.58,Mobile Pay,In-store,2.0,4.0,0.46
4905,455,2024-06-24,21,14,7.14,Credit Card,Online,,,0.0
3479,645,2024-06-24,15,1,3.15,Credit Card,In-store,4.0,,0.0
8553,677,2024-06-24,21,1,2.18,Credit Card,In-store,4.0,,0.0
10849,638,2024-06-24,6,1,2.19,Credit Card,In-store,2.0,10.0,0.22
5471,616,2024-06-24,6,3,4.58,Mobile Pay,Online,,,0.0
8746,194,2024-06-24,5,1,1.91,Credit Card,Online,,7.0,0.19
81,180,2024-06-24,6,1,3.34,Credit Card,In-store,3.0,10.0,0.33
8333,233,2024-06-24,6,3,3.56,Mobile Pay,In-store,1.0,,0.0
7320,103,2024-06-24,15,7,8.61,Cash,In-store,1.0,3.0,3.44
9266,689,2024-06-24,15,1,3.29,Credit Card,In-store,5.0,4.0,0.33
5371,655,2024-06-24,5,1,6.21,Cash,Online,,,0.0
5479,218,2024-06-25,15,1,3.01,Cash,In-store,5.0,1.0,0.3
2478,485,2024-06-25,5,1,2.3,Mobile Pay,In-store,1.0,,0.0
8592,343,2024-06-25,15,1,6.18,Cash,Online,,2.0,0.62
2895,168,2024-06-25,15,1,2.31,Cash,In-store,4.0,,0.0
767,357,2024-06-25,6,1,7.95,Cash,Online,,7.0,0.8
356,553,2024-06-25,5,1,5.11,Cash,Online,,,0.0
4900,229,2024-06-25,15,1,4.23,Credit Card,Online,,,0.0
1733,247,2024-06-25,6,1,4.78,Cash,Online,,,0.0
2861,130,2024-06-25,15,11,2.92,Cash,In-store,3.0,,0.0
5269,713,2024-06-25,15,1,5.7,Credit Card,Online,,6.0,0.57
1600,701,2024-06-25,5,1,6.59,Cash,In-store,2.0,,0.0
2842,501,2024-06-25,5,1,4.05,Credit Card,In-store,2.0,,0.0
10923,447,2024-06-25,5,1,2.89,Cash,In-store,2.0,,0.0
6123,242,2024-06-25,21,3,8.82,Cash,Online,,,0.0
4952,566,2024-06-25,15,1,5.01,Credit Card,Online,,,0.0
10861,327,2024-06-25,6,1,3.16,Mobile Pay,Online,,1.0,0.32
3052,178,2024-06-25,15,6,3.47,Cash,Online,,,0.0
3623,332,2024-06-25,15,1,6.31,Mobile Pay,In-store,2.0,,0.0
10121,642,2024-06-25,5,1,4.99,Credit Card,In-store,1.0,,0.0
8828,239,2024-06-25,15,1,8.93,Credit Card,In-store,2.0,,0.0
4117,542,2024-06-25,15,1,2.35,Mobile Pay,In-store,2.0,,0.0
6139,188,2024-06-25,21,1,5.74,Mobile Pay,Online,,,0.0
3352,202,2024-06-25,21,1,3.56,Cash,Online,,,0.0
1721,223,2024-06-25,15,1,2.91,Mobile Pay,In-store,2.0,9.0,0.29
6912,372,2024-06-25,21,9,6.78,Mobile Pay,Online,,,0.0
3449,176,2024-06-25,15,4,4.88,Credit Card,In-store,5.0,6.0,0.98
6538,705,2024-06-25,21,3,7.58,Mobile Pay,In-store,3.0,,0.0
7447,295,2024-06-25,5,4,4.31,Mobile Pay,In-store,4.0,,0.0
353,241,2024-06-25,5,1,3.95,Cash,In-store,1.0,,0.0
3208,120,2024-06-25,5,4,5.82,Mobile Pay,Online,,,0.0
1128,358,2024-06-25,5,1,4.06,Cash,Online,,6.0,0.41
6422,267,2024-06-25,21,6,5.07,Cash,In-store,4.0,,0.0
8794,194,2024-06-25,15,1,1.92,Credit Card,In-store,3.0,,0.0
8084,103,2024-06-25,5,7,8.73,Mobile Pay,In-store,5.0,,0.0
10910,535,2024-06-25,5,1,2.48,Cash,Online,,,0.0
4676,325,2024-06-25,15,6,3.51,Mobile Pay,In-store,5.0,,0.0
3807,689,2024-06-25,6,1,6.21,Credit Card,In-store,2.0,,0.0
8935,333,2024-06-26,5,1,4.02,Mobile Pay,Online,,6.0,0.4
1033,324,2024-06-26,5,1,3.6,Credit Card,Online,,,0.0
3122,248,2024-06-26,15,1,7.03,Mobile Pay,Online,,,0.0
2275,637,2024-06-26,15,1,3.62,Mobile Pay,Online,,,0.0
9806,197,2024-06-26,5,1,2.54,Cash,Online,,,0.0
8108,599,2024-06-26,15,1,8.82,Mobile Pay,Online,,,0.0
6266,232,2024-06-26,21,1,8.69,Mobile Pay,In-store,2.0,,0.0
3447,419,2024-06-26,21,1,5.27,Mobile Pay,In-store,3.0,,0.0
7848,213,2024-06-26,5,1,4.39,Credit Card,Online,,,0.0
1669,239,2024-06-26,5,1,5.42,Mobile Pay,Online,,,0.0
6288,485,2024-06-26,15,6,2.62,Mobile Pay,In-store,3.0,,0.0
4434,496,2024-06-26,21,6,5.4,Cash,In-store,1.0,,0.0
9865,204,2024-06-26,15,1,4.44,Credit Card,Online,,,0.0
10556,240,2024-06-26,15,1,2.81,Mobile Pay,Online,,,0.0
9196,237,2024-06-26,6,1,3.11,Mobile Pay,In-store,3.0,5.0,0.31
4251,371,2024-06-26,5,1,8.74,Credit Card,Online,,7.0,0.87
6286,720,2024-06-26,5,1,5.44,Credit Card,Online,,,0.0
2979,483,2024-06-26,15,6,3.95,Credit Card,In-store,4.0,2.0,1.19
10358,415,2024-06-26,15,1,8.87,Credit Card,Online,,,0.0
5858,105,2024-06-26,15,1,2.75,Credit Card,In-store,1.0,3.0,0.27
806,510,2024-06-26,15,1,8.63,Credit Card,In-store,3.0,,0.0
1591,507,2024-06-26,15,1,4.78,Mobile Pay,In-store,3.0,,0.0
10668,375,2024-06-26,21,1,7.97,Credit Card,Online,,,0.0
1469,677,2024-06-26,15,6,2.42,Cash,In-store,5.0,,0.0
7288,707,2024-06-26,21,1,8.18,Mobile Pay,In-store,1.0,,0.0
6041,375,2024-06-26,5,1,6.07,Cash,In-store,1.0,,0.0
2869,209,2024-06-26,6,1,4.87,Mobile Pay,Online,,,0.0
8513,179,2024-06-26,15,1,2.12,Mobile Pay,In-store,2.0,,0.0
2523,619,2024-06-26,6,1,3.13,Cash,Online,,,0.0
10578,512,2024-06-26,21,4,5.83,Credit Card,In-store,2.0,,0.0
9596,337,2024-06-26,5,1,4.83,Cash,Online,,,0.0
3816,581,2024-06-26,5,1,3.67,Cash,Online,,,0.0
10424,651,2024-06-26,15,1,6.47,Cash,Online,,,0.0
368,511,2024-06-26,6,1,7.46,Mobile Pay,Online,,,0.0
830,255,2024-06-26,21,1,4.59,Cash,In-store,2.0,,0.0
6386,271,2024-06-26,21,1,4.76,Credit Card,Online,,,0.0
1725,625,2024-06-26,15,7,3.97,Mobile Pay,Online,,,0.0
6873,569,2024-06-26,15,1,3.01,Cash,Online,,,0.0
